regn_no,semester,subject_code,credits,grade_point,grade
2312059,3,EC 222,2,10.0,AA
2312059,3,EE 223,4,8.0,BB
2312059,3,EE 224,2,10.0,AA
2312059,3,MA 201,4,8.0,BB
2312060,3,CS 201,4,8.0,BB
2312060,3,CS 202,4,9.0,AB
2312060,3,CS 211,2,10.0,AA
2312060,3,EC 221,4,8.0,BB
2312060,3,EC 222,2,10.0,AA
2312060,3,EE 223,4,9.0,AB
2312060,3,EE 224,2,10.0,AA
2312060,3,MA 201,4,8.0,BB
2312061,3,CS 201,4,8.0,BB
2312061,3,CS 202,4,9.0,AB
2312061,3,CS 211,2,10.0,AA
2312061,3,EC 221,4,8.0,BB
2312061,3,EC 222,2,10.0,AA
2312061,3,EE 223,4,8.0,BB
2312061,3,EE 224,2,10.0,AA
2312061,3,MA 201,4,9.0,AB
2312062,3,CS 201,4,8.0,BB
2312062,3,CS 202,4,6.0,CC
2312062,3,CS 211,2,9.0,AB
2312062,3,EC 221,4,6.0,CC
2312062,3,EC 222,2,10.0,AA
2312062,3,EE 223,4,6.0,CC
2312062,3,EE 224,2,9.0,AB
2312062,3,MA 201,4,5.0,CD
2312063,3,CS 201,4,7.0,BC
2312063,3,CS 202,4,8.0,BB
2312063,3,CS 211,2,10.0,AA
2312063,3,EC 221,4,7.0,BC
2312063,3,EC 222,2,10.0,AA
2312063,3,EE 223,4,8.0,BB
2312063,3,EE 224,2,10.0,AA
2312063,3,MA 201,4,7.0,BC
2312064,3,CS 201,4,8.0,BB
2312064,3,CS 202,4,9.0,AB
2312064,3,CS 211,2,10.0,AA
2312064,3,EC 221,4,9.0,AB
2312064,3,EC 222,2,10.0,AA
2312064,3,EE 223,4,10.0,AA
2312064,3,EE 224,2,9.0,AB
2312064,3,MA 201,4,8.0,BB
2312065,3,CS 201,4,6.0,CC
2312065,3,CS 202,4,8.0,BB
2312065,3,CS 211,2,10.0,AA
2312065,3,EC 221,4,6.0,CC
2312065,3,EC 222,2,10.0,AA
2312065,3,EE 223,4,7.0,BC
2312065,3,EE 224,2,10.0,AA
2312065,3,MA 201,4,8.0,BB
2312066,3,CS 201,4,7.0,BC
2312066,3,CS 202,4,8.0,BB
2312066,3,CS 211,2,10.0,AA
2312066,3,EC 221,4,8.0,BB
2312066,3,EC 222,2,10.0,AA
2312066,3,EE 223,4,8.0,BB
2312066,3,EE 224,2,9.0,AB
2312066,3,MA 201,4,9.0,AB
2312067,3,CS 201,4,7.0,BC
2312067,3,CS 202,4,8.0,BB
2312067,3,CS 211,2,10.0,AA
2312067,3,EC 221,4,7.0,BC
2312067,3,EC 222,2,10.0,AA
2312067,3,EE 223,4,0.0,F
2312067,3,EE 224,2,10.0,AA
2312067,3,MA 201,4,8.0,BB
2312068,3,CS 201,4,8.0,BB
2312068,3,CS 202,4,9.0,AB
2312068,3,CS 211,2,10.0,AA
2312068,3,EC 221,4,8.0,BB
2312068,3,EC 222,2,10.0,AA
2312068,3,EE 223,4,8.0,BB
2312068,3,EE 224,2,10.0,AA
2312068,3,MA 201,4,7.0,BC
2312069,3,CS 201,4,8.0,BB
2312069,3,CS 202,4,10.0,AA
2312069,3,CS 211,2,10.0,AA
2312069,3,EC 221,4,10.0,AA
2312069,3,EC 222,2,10.0,AA
2312069,3,EE 223,4,10.0,AA
2312069,3,EE 224,2,10.0,AA
2312069,3,MA 201,4,9.0,AB
2312070,3,CS 201,4,6.0,CC
2312070,3,CS 202,4,8.0,BB
2312070,3,CS 211,2,8.0,BB
2312070,3,EC 221,4,7.0,BC
2312070,3,EC 222,2,10.0,AA
2312070,3,EE 223,4,8.0,BB
2312070,3,EE 224,2,9.0,AB
2312070,3,MA 201,4,8.0,BB
2312071,3,CS 201,4,8.0,BB
2312071,3,CS 202,4,9.0,AB
2312071,3,CS 211,2,9.0,AB
2312071,3,EC 221,4,7.0,BC
2312071,3,EC 222,2,10.0,AA
2312071,3,EE 223,4,8.0,BB
2312071,3,EE 224,2,10.0,AA
2312071,3,MA 201,4,7.0,BC
2312072,3,CS 201,4,10.0,AA
2312072,3,CS 202,4,9.0,AB
2312072,3,CS 211,2,10.0,AA
2312072,3,EC 221,4,10.0,AA
2312072,3,EC 222,2,10.0,AA
2312072,3,EE 223,4,9.0,AB
2312072,3,EE 224,2,10.0,AA
2312072,3,MA 201,4,10.0,AA
2312073,3,CS 201,4,10.0,AA
2312073,3,CS 202,4,10.0,AA
2312073,3,CS 211,2,10.0,AA
2312073,3,EC 221,4,9.0,AB
2312073,3,EC 222,2,10.0,AA
2312073,3,EE 223,4,9.0,AB
2312073,3,EE 224,2,10.0,AA
2312073,3,MA 201,4,8.0,BB
2312074,3,CS 201,4,7.0,BC
2312074,3,CS 202,4,9.0,AB
2312074,3,CS 211,2,10.0,AA
2312074,3,EC 221,4,9.0,AB
2312074,3,EC 222,2,10.0,AA
2312074,3,EE 223,4,9.0,AB
2312074,3,EE 224,2,9.0,AB
2312074,3,MA 201,4,7.0,BC
2312075,3,CS 201,4,8.0,BB
2312075,3,CS 202,4,9.0,AB
2312075,3,CS 211,2,10.0,AA
2312075,3,EC 221,4,9.0,AB
2312075,3,EC 222,2,10.0,AA
2312075,3,EE 223,4,8.0,BB
2312075,3,EE 224,2,10.0,AA
2312075,3,MA 201,4,9.0,AB
2312076,3,CS 201,4,10.0,AA
2312076,3,CS 202,4,10.0,AA
2312076,3,CS 211,2,9.0,AB
2312076,3,EC 221,4,10.0,AA
2312076,3,EC 222,2,10.0,AA
2312076,3,EE 223,4,10.0,AA
2312076,3,EE 224,2,9.0,AB
2312076,3,MA 201,4,9.0,AB
2312077,3,CS 201,4,7.0,BC
2312077,3,CS 202,4,8.0,BB
2312077,3,CS 211,2,10.0,AA
2312077,3,EC 221,4,7.0,BC
2312077,3,EC 222,2,10.0,AA
2312077,3,EE 223,4,7.0,BC
2312077,3,EE 224,2,10.0,AA
2312077,3,MA 201,4,7.0,BC
2312078,3,CS 201,4,9.0,AB
2312078,3,CS 202,4,9.0,AB
2312078,3,CS 211,2,10.0,AA
2312078,3,EC 221,4,10.0,AA
2312078,3,EC 222,2,10.0,AA
2312078,3,EE 223,4,8.0,BB
2312078,3,EE 224,2,9.0,AB
2312078,3,MA 201,4,8.0,BB
2312079,3,CS 201,4,8.0,BB
2312079,3,CS 202,4,8.0,BB
2312079,3,CS 211,2,10.0,AA
2312079,3,EC 221,4,7.0,BC
2312079,3,EC 222,2,10.0,AA
2312079,3,EE 223,4,8.0,BB
2312079,3,EE 224,2,10.0,AA
2312079,3,MA 201,4,7.0,BC
2312080,3,CS 201,4,9.0,AB
2312080,3,CS 202,4,10.0,AA
2312080,3,CS 211,2,10.0,AA
2312080,3,EC 221,4,9.0,AB
2312080,3,EC 222,2,10.0,AA
2312080,3,EE 223,4,10.0,AA
2312080,3,EE 224,2,10.0,AA
2312080,3,MA 201,4,9.0,AB
2312081,3,CS 201,4,9.0,AB
2312081,3,CS 202,4,0.0,I
2312081,3,CS 211,2,10.0,AA
2312081,3,EC 221,4,0.0,F
2312081,3,EC 222,2,10.0,AA
2312081,3,EE 223,4,0.0,I
2312081,3,EE 224,2,9.0,AB
2312081,3,MA 201,4,8.0,BB
2312082,3,CS 201,4,6.0,CC
2312082,3,CS 202,4,8.0,BB
2312082,3,CS 211,2,9.0,AB
2312082,3,EC 221,4,6.0,CC
2312082,3,EC 222,2,10.0,AA
2312082,3,EE 223,4,6.0,CC
2312082,3,EE 224,2,10.0,AA
2312082,3,MA 201,4,8.0,BB
2312083,3,CS 201,4,9.0,AB
2312083,3,CS 202,4,9.0,AB
2312083,3,CS 211,2,10.0,AA
2312083,3,EC 221,4,8.0,BB
2312083,3,EC 222,2,10.0,AA
2312083,3,EE 223,4,8.0,BB
2312083,3,EE 224,2,10.0,AA
2312083,3,MA 201,4,8.0,BB
2312084,3,CS 201,4,8.0,BB
2312084,3,CS 202,4,8.0,BB
2312084,3,CS 211,2,10.0,AA
2312084,3,EC 221,4,8.0,BB
2312084,3,EC 222,2,10.0,AA
2312084,3,EE 223,4,9.0,AB
2312084,3,EE 224,2,9.0,AB
2312084,3,MA 201,4,9.0,AB
2312085,3,CS 201,4,6.0,CC
2312085,3,CS 202,4,8.0,BB
2312085,3,CS 211,2,9.0,AB
2312085,3,EC 221,4,6.0,CC
2312085,3,EC 222,2,10.0,AA
2312085,3,EE 223,4,5.0,CD
2312085,3,EE 224,2,9.0,AB
2312085,3,MA 201,4,7.0,BC
2312086,3,CS 201,4,5.0,CD
2312086,3,CS 202,4,7.0,BC
2312086,3,CS 211,2,7.0,BC
2312086,3,EC 221,4,6.0,CC
2312086,3,EC 222,2,10.0,AA
2312086,3,EE 223,4,7.0,BC
2312086,3,EE 224,2,10.0,AA
2312086,3,MA 201,4,6.0,CC
2312087,3,CS 201,4,9.0,AB
2312087,3,CS 202,4,9.0,AB
2312087,3,CS 211,2,9.0,AB
2312087,3,EC 221,4,8.0,BB
2312087,3,EC 222,2,10.0,AA
2312087,3,EE 223,4,9.0,AB
2312087,3,EE 224,2,10.0,AA
2312087,3,MA 201,4,8.0,BB
2312088,3,CS 201,4,8.0,BB
2312088,3,CS 202,4,9.0,AB
2312088,3,CS 211,2,9.0,AB
2312088,3,EC 221,4,8.0,BB
2312088,3,EC 222,2,10.0,AA
2312088,3,EE 223,4,8.0,BB
2312088,3,EE 224,2,9.0,AB
2312088,3,MA 201,4,7.0,BC
2312089,3,CS 201,4,6.0,CC
2312089,3,CS 202,4,8.0,BB
2312089,3,CS 211,2,8.0,BB
2312089,3,EC 221,4,5.0,CD
2312089,3,EC 222,2,10.0,AA
2312089,3,EE 223,4,6.0,CC
2312089,3,EE 224,2,10.0,AA
2312089,3,MA 201,4,6.0,CC
2312090,3,CS 201,4,9.0,AB
2312090,3,CS 202,4,9.0,AB
2312090,3,CS 211,2,10.0,AA
2312090,3,EC 221,4,10.0,AA
2312090,3,EC 222,2,10.0,AA
2312090,3,EE 223,4,9.0,AB
2312090,3,EE 224,2,9.0,AB
2312090,3,MA 201,4,9.0,AB
2312091,3,CS 201,4,6.0,CC
2312091,3,CS 202,4,6.0,CC
2312091,3,CS 211,2,10.0,AA
2312091,3,EC 221,4,8.0,BB
2312091,3,EC 222,2,8.0,BB
2312091,3,EE 223,4,8.0,BB
2312091,3,EE 224,2,8.0,BB
2312091,3,MA 201,4,4.0,DD
2312092,3,CS 201,4,9.0,AB
2312092,3,CS 202,4,8.0,BB
2312092,3,CS 211,2,10.0,AA
2312092,3,EC 221,4,10.0,AA
2312092,3,EC 222,2,10.0,AA
2312092,3,EE 223,4,9.0,AB
2312092,3,EE 224,2,10.0,AA
2312092,3,MA 201,4,7.0,BC
2312093,3,CS 201,4,4.0,DD
2312093,3,CS 202,4,7.0,BC
2312093,3,CS 211,2,7.0,BC
2312093,3,EC 221,4,7.0,BC
2312093,3,EC 222,2,9.0,AB
2312093,3,EE 223,4,9.0,AB
2312093,3,EE 224,2,8.0,BB
2312093,3,MA 201,4,5.0,CD
2312094,3,CS 201,4,4.0,DD
2312094,3,CS 202,4,5.0,CD
2312094,3,CS 211,2,9.0,AB
2312094,3,EC 221,4,0.0,F
2312094,3,EC 222,2,9.0,AB
2312094,3,EE 223,4,6.0,CC
2312094,3,EE 224,2,10.0,AA
2312094,3,MA 201,4,0.0,F
2312095,3,CS 201,4,7.0,BC
2312095,3,CS 202,4,7.0,BC
2312095,3,CS 211,2,10.0,AA
2312095,3,EC 221,4,9.0,AB
2312095,3,EC 222,2,10.0,AA
2312095,3,EE 223,4,9.0,AB
2312095,3,EE 224,2,10.0,AA
2312095,3,MA 201,4,7.0,BC
2312096,3,CS 201,4,9.0,AB
2312096,3,CS 202,4,7.0,BC
2312096,3,CS 211,2,10.0,AA
2312096,3,EC 221,4,9.0,AB
2312096,3,EC 222,2,10.0,AA
2312096,3,EE 223,4,9.0,AB
2312096,3,EE 224,2,9.0,AB
2312096,3,MA 201,4,7.0,BC
2312097,3,CS 201,4,9.0,AB
2312097,3,CS 202,4,9.0,AB
2312097,3,CS 211,2,10.0,AA
2312097,3,EC 221,4,10.0,AA
2312097,3,EC 222,2,10.0,AA
2312097,3,EE 223,4,8.0,BB
2312097,3,EE 224,2,9.0,AB
2312097,3,MA 201,4,7.0,BC
2312098,3,CS 201,4,9.0,AB
2312098,3,CS 202,4,9.0,AB
2312098,3,CS 211,2,10.0,AA
2312098,3,EC 221,4,10.0,AA
2312098,3,EC 222,2,10.0,AA
2312098,3,EE 223,4,9.0,AB
2312098,3,EE 224,2,10.0,AA
2312098,3,MA 201,4,9.0,AB
2312099,3,CS 201,4,8.0,BB
2312099,3,CS 202,4,9.0,AB
2312099,3,CS 211,2,10.0,AA
2312099,3,EC 221,4,10.0,AA
2312099,3,EC 222,2,10.0,AA
2312099,3,EE 223,4,10.0,AA
2312099,3,EE 224,2,10.0,AA
2312099,3,MA 201,4,7.0,BC
2312100,3,CS 201,4,8.0,BB
2312100,3,CS 202,4,9.0,AB
2312100,3,CS 211,2,10.0,AA
2312100,3,EC 221,4,8.0,BB
2312100,3,EC 222,2,10.0,AA
2312100,3,EE 223,4,9.0,AB
2312100,3,EE 224,2,10.0,AA
2312100,3,MA 201,4,6.0,CC
2312101,3,CS 201,4,4.0,DD
2312101,3,CS 202,4,5.0,CD
2312101,3,CS 211,2,8.0,BB
2312101,3,EC 221,4,6.0,CC
2312101,3,EC 222,2,9.0,AB
2312101,3,EE 223,4,8.0,BB
2312101,3,EE 224,2,8.0,BB
2312101,3,MA 201,4,4.0,DD
2312102,3,CS 201,4,8.0,BB
2312102,3,CS 202,4,8.0,BB
2312102,3,CS 211,2,10.0,AA
2312102,3,EC 221,4,10.0,AA
2312102,3,EC 222,2,10.0,AA
2312102,3,EE 223,4,9.0,AB
2312102,3,EE 224,2,9.0,AB
2312102,3,MA 201,4,6.0,CC
2312103,3,CS 201,4,8.0,BB
2312103,3,CS 202,4,9.0,AB
2312103,3,CS 211,2,10.0,AA
2312103,3,EC 221,4,10.0,AA
2312103,3,EC 222,2,9.0,AB
2312103,3,EE 223,4,9.0,AB
2312103,3,EE 224,2,9.0,AB
2312103,3,MA 201,4,8.0,BB
2312104,3,CS 201,4,5.0,CD
2312104,3,CS 202,4,7.0,BC
2312104,3,CS 211,2,9.0,AB
2312104,3,EC 221,4,6.0,CC
2312104,3,EC 222,2,8.0,BB
2312104,3,EE 223,4,6.0,CC
2312104,3,EE 224,2,8.0,BB
2312104,3,MA 201,4,4.0,DD
2312105,3,CS 201,4,8.0,BB
2312105,3,CS 202,4,8.0,BB
2312105,3,CS 211,2,10.0,AA
2312105,3,EC 221,4,10.0,AA
2312105,3,EC 222,2,10.0,AA
2312105,3,EE 223,4,9.0,AB
2312105,3,EE 224,2,9.0,AB
2312105,3,MA 201,4,8.0,BB
2312106,3,CS 201,4,8.0,BB
2312106,3,CS 202,4,8.0,BB
2312106,3,CS 211,2,10.0,AA
2312106,3,EC 221,4,8.0,BB
2312106,3,EC 222,2,9.0,AB
2312106,3,EE 223,4,9.0,AB
2312106,3,EE 224,2,10.0,AA
2312106,3,MA 201,4,7.0,BC
2312107,3,CS 201,4,9.0,AB
2312107,3,CS 202,4,9.0,AB
2312107,3,CS 211,2,10.0,AA
2312107,3,EC 221,4,10.0,AA
2312107,3,EC 222,2,10.0,AA
2312107,3,EE 223,4,8.0,BB
2312107,3,EE 224,2,10.0,AA
2312107,3,MA 201,4,9.0,AB
2312108,3,CS 201,4,6.0,CC
2312108,3,CS 202,4,7.0,BC
2312108,3,CS 211,2,10.0,AA
2312108,3,EC 221,4,10.0,AA
2312108,3,EC 222,2,10.0,AA
2312108,3,EE 223,4,7.0,BC
2312108,3,EE 224,2,9.0,AB
2312108,3,MA 201,4,6.0,CC
2312109,3,CS 201,4,9.0,AB
2312109,3,CS 202,4,8.0,BB
2312109,3,CS 211,2,10.0,AA
2312109,3,EC 221,4,10.0,AA
2312109,3,EC 222,2,9.0,AB
2312109,3,EE 223,4,9.0,AB
2312109,3,EE 224,2,9.0,AB
2312109,3,MA 201,4,8.0,BB
2312110,3,CS 201,4,4.0,DD
2312110,3,CS 202,4,7.0,BC
2312110,3,CS 211,2,9.0,AB
2312110,3,EC 221,4,7.0,BC
2312110,3,EC 222,2,10.0,AA
2312110,3,EE 223,4,9.0,AB
2312110,3,EE 224,2,9.0,AB
2312110,3,MA 201,4,5.0,CD
2312111,3,CS 201,4,7.0,BC
2312111,3,CS 202,4,8.0,BB
2312111,3,CS 211,2,10.0,AA
2312111,3,EC 221,4,9.0,AB
2312111,3,EC 222,2,10.0,AA
2312111,3,EE 223,4,9.0,AB
2312111,3,EE 224,2,10.0,AA
2312111,3,MA 201,4,6.0,CC
2312112,3,CS 201,4,10.0,AA
2312112,3,CS 202,4,9.0,AB
2312112,3,CS 211,2,10.0,AA
2312112,3,EC 221,4,10.0,AA
2312112,3,EC 222,2,9.0,AB
2312112,3,EE 223,4,9.0,AB
2312112,3,EE 224,2,10.0,AA
2312112,3,MA 201,4,8.0,BB
2312113,3,CS 201,4,6.0,CC
2312113,3,CS 202,4,9.0,AB
2312113,3,CS 211,2,9.0,AB
2312113,3,EC 221,4,7.0,BC
2312113,3,EC 222,2,9.0,AB
2312113,3,EE 223,4,10.0,AA
2312113,3,EE 224,2,9.0,AB
2312113,3,MA 201,4,6.0,CC
2312114,3,CS 201,4,8.0,BB
2312114,3,CS 202,4,9.0,AB
2312114,3,CS 211,2,10.0,AA
2312114,3,EC 221,4,10.0,AA
2312114,3,EC 222,2,10.0,AA
2312114,3,EE 223,4,10.0,AA
2312114,3,EE 224,2,10.0,AA
2312114,3,MA 201,4,8.0,BB
2312115,3,CS 201,4,8.0,BB
2312115,3,CS 202,4,9.0,AB
2312115,3,CS 211,2,10.0,AA
2312115,3,EC 221,4,10.0,AA
2312115,3,EC 222,2,9.0,AB
2312115,3,EE 223,4,9.0,AB
2312115,3,EE 224,2,9.0,AB
2312115,3,MA 201,4,10.0,AA
2312116,3,CS 201,4,6.0,CC
2312116,3,CS 202,4,9.0,AB
2312116,3,CS 211,2,9.0,AB
2312116,3,EC 221,4,8.0,BB
2312116,3,EC 222,2,9.0,AB
2312116,3,EE 223,4,10.0,AA
2312116,3,EE 224,2,9.0,AB
2312116,3,MA 201,4,7.0,BC
2312117,3,CS 201,4,9.0,AB
2312117,3,CS 202,4,10.0,AA
2312117,3,CS 211,2,9.0,AB
2312117,3,EC 221,4,10.0,AA
2312117,3,EC 222,2,9.0,AB
2312117,3,EE 223,4,9.0,AB
2312117,3,EE 224,2,9.0,AB
2312117,3,MA 201,4,10.0,AA
2312118,3,CS 201,4,8.0,BB
2312118,3,CS 202,4,8.0,BB
2312118,3,CS 211,2,10.0,AA
2312118,3,EC 221,4,9.0,AB
2312118,3,EC 222,2,9.0,AB
2312118,3,EE 223,4,8.0,BB
2312118,3,EE 224,2,10.0,AA
2312118,3,MA 201,4,6.0,CC
2312119,3,CS 201,4,10.0,AA
2312119,3,CS 202,4,9.0,AB
2312119,3,CS 211,2,10.0,AA
2312119,3,EC 221,4,10.0,AA
2312119,3,EC 222,2,10.0,AA
2312119,3,EE 223,4,9.0,AB
2312119,3,EE 224,2,10.0,AA
2312119,3,MA 201,4,8.0,BB
2312120,3,CS 201,4,9.0,AB
2312120,3,CS 202,4,10.0,AA
2312120,3,CS 211,2,10.0,AA
2312120,3,EC 221,4,10.0,AA
2312120,3,EC 222,2,10.0,AA
2312120,3,EE 223,4,10.0,AA
2312120,3,EE 224,2,10.0,AA
2312120,3,MA 201,4,8.0,BB
2312121,3,CS 201,4,9.0,AB
2312121,3,CS 202,4,8.0,BB
2312121,3,CS 211,2,10.0,AA
2312121,3,EC 221,4,9.0,AB
2312121,3,EC 222,2,10.0,AA
2312121,3,EE 223,4,8.0,BB
2312121,3,EE 224,2,10.0,AA
2312121,3,MA 201,4,7.0,BC
2312122,3,CS 201,4,10.0,AA
2312122,3,CS 202,4,9.0,AB
2312122,3,CS 211,2,10.0,AA
2312122,3,EC 221,4,10.0,AA
2312122,3,EC 222,2,10.0,AA
2312122,3,EE 223,4,10.0,AA
2312122,3,EE 224,2,10.0,AA
2312122,3,MA 201,4,10.0,AA
2312123,3,CS 201,4,9.0,AB
2312123,3,CS 202,4,10.0,AA
2312123,3,CS 211,2,10.0,AA
2312123,3,EC 221,4,10.0,AA
2312123,3,EC 222,2,10.0,AA
2312123,3,EE 223,4,9.0,AB
2312123,3,EE 224,2,10.0,AA
2312123,3,MA 201,4,7.0,BC
2312124,3,CS 201,4,10.0,AA
2312124,3,CS 202,4,10.0,AA
2312124,3,CS 211,2,10.0,AA
2312124,3,EC 221,4,9.0,AB
2312124,3,EC 222,2,10.0,AA
2312124,3,EE 223,4,10.0,AA
2312124,3,EE 224,2,10.0,AA
2312124,3,MA 201,4,7.0,BC
2312125,3,CS 201,4,7.0,BC
2312125,3,CS 202,4,8.0,BB
2312125,3,CS 211,2,10.0,AA
2312125,3,EC 221,4,9.0,AB
2312125,3,EC 222,2,9.0,AB
2312125,3,EE 223,4,9.0,AB
2312125,3,EE 224,2,10.0,AA
2312125,3,MA 201,4,6.0,CC
2312126,3,CS 201,4,10.0,AA
2312126,3,CS 202,4,9.0,AB
2312126,3,CS 211,2,10.0,AA
2312126,3,EC 221,4,10.0,AA
2312126,3,EC 222,2,10.0,AA
2312126,3,EE 223,4,10.0,AA
2312126,3,EE 224,2,10.0,AA
2312126,3,MA 201,4,9.0,AB
2312127,3,CS 201,4,4.0,DD
2312127,3,CS 202,4,7.0,BC
2312127,3,CS 211,2,9.0,AB
2312127,3,EC 221,4,7.0,BC
2312127,3,EC 222,2,10.0,AA
2312127,3,EE 223,4,7.0,BC
2312127,3,EE 224,2,9.0,AB
2312127,3,MA 201,4,0.0,F
2312128,3,CS 201,4,5.0,CD
2312128,3,CS 202,4,7.0,BC
2312128,3,CS 211,2,9.0,AB
2312128,3,EC 221,4,9.0,AB
2312128,3,EC 222,2,10.0,AA
2312128,3,EE 223,4,7.0,BC
2312128,3,EE 224,2,10.0,AA
2312128,3,MA 201,4,8.0,BB
2312129,3,CS 201,4,9.0,AB
2312129,3,CS 202,4,9.0,AB
2312129,3,CS 211,2,10.0,AA
2312129,3,EC 221,4,10.0,AA
2312129,3,EC 222,2,10.0,AA
2312129,3,EE 223,4,10.0,AA
2312129,3,EE 224,2,10.0,AA
2312129,3,MA 201,4,9.0,AB
2312130,3,CS 201,4,7.0,BC
2312130,3,CS 202,4,8.0,BB
2312130,3,CS 211,2,10.0,AA
2312130,3,EC 221,4,10.0,AA
2312130,3,EC 222,2,10.0,AA
2312130,3,EE 223,4,9.0,AB
2312130,3,EE 224,2,10.0,AA
2312130,3,MA 201,4,8.0,BB
2312131,3,CS 201,4,9.0,AB
2312131,3,CS 202,4,10.0,AA
2312131,3,CS 211,2,10.0,AA
2312131,3,EC 221,4,10.0,AA
2312131,3,EC 222,2,10.0,AA
2312131,3,EE 223,4,9.0,AB
2312131,3,EE 224,2,10.0,AA
2312131,3,MA 201,4,10.0,AA
2312132,3,CS 201,4,6.0,CC
2312132,3,CS 202,4,8.0,BB
2312132,3,CS 211,2,10.0,AA
2312132,3,EC 221,4,9.0,AB
2312132,3,EC 222,2,9.0,AB
2312132,3,EE 223,4,9.0,AB
2312132,3,EE 224,2,10.0,AA
2312132,3,MA 201,4,8.0,BB
2312133,3,CS 201,4,9.0,AB
2312133,3,CS 202,4,9.0,AB
2312133,3,CS 211,2,10.0,AA
2312133,3,EC 221,4,9.0,AB
2312133,3,EC 222,2,10.0,AA
2312133,3,EE 223,4,10.0,AA
2312133,3,EE 224,2,10.0,AA
2312133,3,MA 201,4,7.0,BC
2312134,3,CS 201,4,6.0,CC
2312134,3,CS 202,4,7.0,BC
2312134,3,CS 211,2,10.0,AA
2312134,3,EC 221,4,7.0,BC
2312134,3,EC 222,2,9.0,AB
2312134,3,EE 223,4,8.0,BB
2312134,3,EE 224,2,9.0,AB
2312134,3,MA 201,4,8.0,BB
2312135,3,CS 201,4,8.0,BB
2312135,3,CS 202,4,9.0,AB
2312135,3,CS 211,2,9.0,AB
2312135,3,EC 221,4,9.0,AB
2312135,3,EC 222,2,9.0,AB
2312135,3,EE 223,4,9.0,AB
2312135,3,EE 224,2,10.0,AA
2312135,3,MA 201,4,7.0,BC
2312136,3,CS 201,4,6.0,CC
2312136,3,CS 202,4,8.0,BB
2312136,3,CS 211,2,9.0,AB
2312136,3,EC 221,4,8.0,BB
2312136,3,EC 222,2,9.0,AB
2312136,3,EE 223,4,9.0,AB
2312136,3,EE 224,2,10.0,AA
2312136,3,MA 201,4,8.0,BB
2312137,3,CS 201,4,8.0,BB
2312137,3,CS 202,4,8.0,BB
2312137,3,CS 211,2,9.0,AB
2312137,3,EC 221,4,9.0,AB
2312137,3,EC 222,2,9.0,AB
2312137,3,EE 223,4,8.0,BB
2312137,3,EE 224,2,10.0,AA
2312137,3,MA 201,4,7.0,BC
2312138,3,CS 201,4,6.0,CC
2312138,3,CS 202,4,8.0,BB
2312138,3,CS 211,2,9.0,AB
2312138,3,EC 221,4,7.0,BC
2312138,3,EC 222,2,9.0,AB
2312138,3,EE 223,4,8.0,BB
2312138,3,EE 224,2,9.0,AB
2312138,3,MA 201,4,7.0,BC
2312139,3,CS 201,4,4.0,DD
2312139,3,CS 202,4,4.0,DD
2312139,3,CS 211,2,9.0,AB
2312139,3,EC 221,4,8.0,BB
2312139,3,EC 222,2,9.0,AB
2312139,3,EE 223,4,8.0,BB
2312139,3,EE 224,2,9.0,AB
2312139,3,MA 201,4,0.0,F
2312140,3,CS 201,4,0.0,F
2312140,3,CS 202,4,4.0,DD
2312140,3,CS 211,2,9.0,AB
2312140,3,EC 221,4,7.0,BC
2312140,3,EC 222,2,9.0,AB
2312140,3,EE 223,4,7.0,BC
2312140,3,EE 224,2,9.0,AB
2312140,3,MA 201,4,5.0,CD
2312141,3,CS 201,4,8.0,BB
2312141,3,CS 202,4,10.0,AA
2312141,3,CS 211,2,10.0,AA
2312141,3,EC 221,4,10.0,AA
2312141,3,EC 222,2,9.0,AB
2312141,3,EE 223,4,10.0,AA
2312141,3,EE 224,2,10.0,AA
2312141,3,MA 201,4,7.0,BC
2312142,3,CS 201,4,9.0,AB
2312142,3,CS 202,4,9.0,AB
2312142,3,CS 211,2,10.0,AA
2312142,3,EC 221,4,10.0,AA
2312142,3,EC 222,2,10.0,AA
2312142,3,EE 223,4,9.0,AB
2312142,3,EE 224,2,10.0,AA
2312142,3,MA 201,4,9.0,AB
2312143,3,CS 201,4,9.0,AB
2312143,3,CS 202,4,9.0,AB
2312143,3,CS 211,2,10.0,AA
2312143,3,EC 221,4,10.0,AA
2312143,3,EC 222,2,9.0,AB
2312143,3,EE 223,4,8.0,BB
2312143,3,EE 224,2,9.0,AB
2312143,3,MA 201,4,7.0,BC
2312144,3,CS 201,4,5.0,CD
2312144,3,CS 202,4,7.0,BC
2312144,3,CS 211,2,10.0,AA
2312144,3,EC 221,4,7.0,BC
2312144,3,EC 222,2,9.0,AB
2312144,3,EE 223,4,8.0,BB
2312144,3,EE 224,2,10.0,AA
2312144,3,MA 201,4,6.0,CC
2312145,3,CS 201,4,7.0,BC
2312145,3,CS 202,4,8.0,BB
2312145,3,CS 211,2,9.0,AB
2312145,3,EC 221,4,9.0,AB
2312145,3,EC 222,2,9.0,AB
2312145,3,EE 223,4,9.0,AB
2312145,3,EE 224,2,9.0,AB
2312145,3,MA 201,4,7.0,BC
2312146,3,CS 201,4,5.0,CD
2312146,3,CS 202,4,10.0,AA
2312146,3,CS 211,2,10.0,AA
2312146,3,EC 221,4,8.0,BB
2312146,3,EC 222,2,9.0,AB
2312146,3,EE 223,4,10.0,AA
2312146,3,EE 224,2,9.0,AB
