regn_no,semester,subject_code,credits,grade_point,grade
2312078,4,CS 213,2,10.0,AA
2312078,4,CS 214,2,9.0,AB
2312078,4,CS 215,2,9.0,AB
2312078,4,MA 221,4,8.0,BB
2312079,4,CS 204,4,6.0,CC
2312079,4,CS 205,4,6.0,CC
2312079,4,CS 206,4,6.0,CC
2312079,4,CS 207,4,7.0,BC
2312079,4,CS 212,3,9.0,AB
2312079,4,CS 213,2,9.0,AB
2312079,4,CS 214,2,10.0,AA
2312079,4,CS 215,2,10.0,AA
2312079,4,MA 221,4,8.0,BB
2312080,4,CS 204,4,8.0,BB
2312080,4,CS 205,4,6.0,CC
2312080,4,CS 206,4,7.0,BC
2312080,4,CS 207,4,9.0,AB
2312080,4,CS 212,3,9.0,AB
2312080,4,CS 213,2,10.0,AA
2312080,4,CS 214,2,10.0,AA
2312080,4,CS 215,2,10.0,AA
2312080,4,MA 221,4,10.0,AA
2312081,4,CS 204,4,7.0,BC
2312081,4,CS 205,4,8.0,BB
2312081,4,CS 206,4,8.0,BB
2312081,4,CS 207,4,8.0,BB
2312081,4,CS 212,3,9.0,AB
2312081,4,CS 213,2,10.0,AA
2312081,4,CS 214,2,10.0,AA
2312081,4,CS 215,2,10.0,AA
2312081,4,MA 221,4,7.0,BC
2312082,4,CS 204,4,7.0,BC
2312082,4,CS 205,4,6.0,CC
2312082,4,CS 206,4,7.0,BC
2312082,4,CS 207,4,6.0,CC
2312082,4,CS 212,3,9.0,AB
2312082,4,CS 213,2,9.0,AB
2312082,4,CS 214,2,9.0,AB
2312082,4,CS 215,2,10.0,AA
2312082,4,MA 221,4,6.0,CC
2312083,4,CS 204,4,7.0,BC
2312083,4,CS 205,4,8.0,BB
2312083,4,CS 206,4,6.0,CC
2312083,4,CS 207,4,9.0,AB
2312083,4,CS 212,3,9.0,AB
2312083,4,CS 213,2,10.0,AA
2312083,4,CS 214,2,9.0,AB
2312083,4,CS 215,2,10.0,AA
2312083,4,MA 221,4,7.0,BC
2312084,4,CS 204,4,7.0,BC
2312084,4,CS 205,4,7.0,BC
2312084,4,CS 206,4,7.0,BC
2312084,4,CS 207,4,8.0,BB
2312084,4,CS 212,3,9.0,AB
2312084,4,CS 213,2,10.0,AA
2312084,4,CS 214,2,10.0,AA
2312084,4,CS 215,2,9.0,AB
2312084,4,MA 221,4,10.0,AA
2312085,4,CS 204,4,6.0,CC
2312085,4,CS 205,4,7.0,BC
2312085,4,CS 206,4,6.0,CC
2312085,4,CS 207,4,8.0,BB
2312085,4,CS 212,3,8.0,BB
2312085,4,CS 213,2,10.0,AA
2312085,4,CS 214,2,9.0,AB
2312085,4,CS 215,2,10.0,AA
2312085,4,MA 221,4,8.0,BB
2312086,4,CS 204,4,6.0,CC
2312086,4,CS 205,4,4.0,DD
2312086,4,CS 206,4,5.0,CD
2312086,4,CS 207,4,7.0,BC
2312086,4,CS 212,3,9.0,AB
2312086,4,CS 213,2,10.0,AA
2312086,4,CS 214,2,9.0,AB
2312086,4,CS 215,2,10.0,AA
2312086,4,MA 221,4,8.0,BB
2312087,4,CS 204,4,9.0,AB
2312087,4,CS 205,4,8.0,BB
2312087,4,CS 206,4,9.0,AB
2312087,4,CS 207,4,9.0,AB
2312087,4,CS 212,3,10.0,AA
2312087,4,CS 213,2,10.0,AA
2312087,4,CS 214,2,9.0,AB
2312087,4,CS 215,2,10.0,AA
2312087,4,MA 221,4,9.0,AB
2312088,4,CS 204,4,7.0,BC
2312088,4,CS 205,4,7.0,BC
2312088,4,CS 206,4,8.0,BB
2312088,4,CS 207,4,8.0,BB
2312088,4,CS 212,3,9.0,AB
2312088,4,CS 213,2,10.0,AA
2312088,4,CS 214,2,10.0,AA
2312088,4,CS 215,2,10.0,AA
2312088,4,MA 221,4,8.0,BB
2312089,4,CS 204,4,5.0,CD
2312089,4,CS 205,4,7.0,BC
2312089,4,CS 206,4,5.0,CD
2312089,4,CS 207,4,7.0,BC
2312089,4,CS 212,3,8.0,BB
2312089,4,CS 213,2,10.0,AA
2312089,4,CS 214,2,10.0,AA
2312089,4,CS 215,2,9.0,AB
2312089,4,MA 221,4,5.0,CD
2312090,4,CS 204,4,8.0,BB
2312090,4,CS 205,4,9.0,AB
2312090,4,CS 206,4,8.0,BB
2312090,4,CS 207,4,9.0,AB
2312090,4,CS 212,3,9.0,AB
2312090,4,CS 213,2,10.0,AA
2312090,4,CS 214,2,10.0,AA
2312090,4,CS 215,2,10.0,AA
2312090,4,MA 221,4,10.0,AA
2312091,4,CS 204,4,7.0,BC
2312091,4,CS 205,4,6.0,CC
2312091,4,CS 206,4,4.0,DD
2312091,4,CS 207,4,6.0,CC
2312091,4,CS 212,3,9.0,AB
2312091,4,CS 213,2,10.0,AA
2312091,4,CS 214,2,10.0,AA
2312091,4,CS 215,2,10.0,AA
2312091,4,MA 221,4,6.0,CC
2312092,4,CS 204,4,7.0,BC
2312092,4,CS 205,4,9.0,AB
2312092,4,CS 206,4,7.0,BC
2312092,4,CS 207,4,8.0,BB
2312092,4,CS 212,3,9.0,AB
2312092,4,CS 213,2,9.0,AB
2312092,4,CS 214,2,10.0,AA
2312092,4,CS 215,2,10.0,AA
2312092,4,MA 221,4,10.0,AA
2312093,4,CS 204,4,5.0,CD
2312093,4,CS 205,4,6.0,CC
2312093,4,CS 206,4,4.0,DD
2312093,4,CS 207,4,6.0,CC
2312093,4,CS 212,3,8.0,BB
2312093,4,CS 213,2,10.0,AA
2312093,4,CS 214,2,9.0,AB
2312093,4,CS 215,2,10.0,AA
2312093,4,MA 221,4,5.0,CD
2312094,4,CS 204,4,4.0,DD
2312094,4,CS 205,4,0.0,F
2312094,4,CS 206,4,4.0,DD
2312094,4,CS 207,4,0.0,F
2312094,4,CS 212,3,6.0,CC
2312094,4,CS 213,2,8.0,BB
2312094,4,CS 214,2,9.0,AB
2312094,4,CS 215,2,10.0,AA
2312094,4,MA 221,4,0.0,F
2312095,4,CS 204,4,7.0,BC
2312095,4,CS 205,4,9.0,AB
2312095,4,CS 206,4,6.0,CC
2312095,4,CS 207,4,7.0,BC
2312095,4,CS 212,3,9.0,AB
2312095,4,CS 213,2,10.0,AA
2312095,4,CS 214,2,9.0,AB
2312095,4,CS 215,2,10.0,AA
2312095,4,MA 221,4,8.0,BB
2312096,4,CS 204,4,9.0,AB
2312096,4,CS 205,4,8.0,BB
2312096,4,CS 206,4,7.0,BC
2312096,4,CS 207,4,8.0,BB
2312096,4,CS 212,3,10.0,AA
2312096,4,CS 213,2,9.0,AB
2312096,4,CS 214,2,10.0,AA
2312096,4,CS 215,2,10.0,AA
2312096,4,MA 221,4,8.0,BB
2312097,4,CS 204,4,8.0,BB
2312097,4,CS 205,4,9.0,AB
2312097,4,CS 206,4,6.0,CC
2312097,4,CS 207,4,7.0,BC
2312097,4,CS 212,3,10.0,AA
2312097,4,CS 213,2,10.0,AA
2312097,4,CS 214,2,9.0,AB
2312097,4,CS 215,2,10.0,AA
2312097,4,MA 221,4,9.0,AB
2312098,4,CS 204,4,9.0,AB
2312098,4,CS 205,4,9.0,AB
2312098,4,CS 206,4,7.0,BC
2312098,4,CS 207,4,8.0,BB
2312098,4,CS 212,3,10.0,AA
2312098,4,CS 213,2,10.0,AA
2312098,4,CS 214,2,9.0,AB
2312098,4,CS 215,2,10.0,AA
2312098,4,MA 221,4,8.0,BB
2312099,4,CS 204,4,9.0,AB
2312099,4,CS 205,4,9.0,AB
2312099,4,CS 206,4,9.0,AB
2312099,4,CS 207,4,8.0,BB
2312099,4,CS 212,3,10.0,AA
2312099,4,CS 213,2,10.0,AA
2312099,4,CS 214,2,9.0,AB
2312099,4,CS 215,2,10.0,AA
2312099,4,MA 221,4,9.0,AB
2312100,4,CS 204,4,7.0,BC
2312100,4,CS 205,4,8.0,BB
2312100,4,CS 206,4,7.0,BC
2312100,4,CS 207,4,7.0,BC
2312100,4,CS 212,3,10.0,AA
2312100,4,CS 213,2,10.0,AA
2312100,4,CS 214,2,10.0,AA
2312100,4,CS 215,2,10.0,AA
2312100,4,MA 221,4,8.0,BB
2312101,4,CS 204,4,5.0,CD
2312101,4,CS 205,4,6.0,CC
2312101,4,CS 206,4,5.0,CD
2312101,4,CS 207,4,4.0,DD
2312101,4,CS 212,3,9.0,AB
2312101,4,CS 213,2,8.0,BB
2312101,4,CS 214,2,9.0,AB
2312101,4,CS 215,2,9.0,AB
2312101,4,MA 221,4,4.0,DD
2312102,4,CS 204,4,7.0,BC
2312102,4,CS 205,4,8.0,BB
2312102,4,CS 206,4,6.0,CC
2312102,4,CS 207,4,5.0,CD
2312102,4,CS 212,3,9.0,AB
2312102,4,CS 213,2,9.0,AB
2312102,4,CS 214,2,10.0,AA
2312102,4,CS 215,2,10.0,AA
2312102,4,MA 221,4,7.0,BC
2312103,4,CS 204,4,8.0,BB
2312103,4,CS 205,4,8.0,BB
2312103,4,CS 206,4,6.0,CC
2312103,4,CS 207,4,7.0,BC
2312103,4,CS 212,3,9.0,AB
2312103,4,CS 213,2,10.0,AA
2312103,4,CS 214,2,10.0,AA
2312103,4,CS 215,2,10.0,AA
2312103,4,MA 221,4,8.0,BB
2312104,4,CS 204,4,6.0,CC
2312104,4,CS 205,4,6.0,CC
2312104,4,CS 206,4,5.0,CD
2312104,4,CS 207,4,5.0,CD
2312104,4,CS 212,3,9.0,AB
2312104,4,CS 213,2,9.0,AB
2312104,4,CS 214,2,10.0,AA
2312104,4,CS 215,2,10.0,AA
2312104,4,MA 221,4,5.0,CD
2312105,4,CS 204,4,8.0,BB
2312105,4,CS 205,4,9.0,AB
2312105,4,CS 206,4,6.0,CC
2312105,4,CS 207,4,7.0,BC
2312105,4,CS 212,3,9.0,AB
2312105,4,CS 213,2,9.0,AB
2312105,4,CS 214,2,10.0,AA
2312105,4,CS 215,2,10.0,AA
2312105,4,MA 221,4,8.0,BB
2312106,4,CS 204,4,7.0,BC
2312106,4,CS 205,4,8.0,BB
2312106,4,CS 206,4,6.0,CC
2312106,4,CS 207,4,7.0,BC
2312106,4,CS 212,3,10.0,AA
2312106,4,CS 213,2,9.0,AB
2312106,4,CS 214,2,10.0,AA
2312106,4,CS 215,2,10.0,AA
2312106,4,MA 221,4,7.0,BC
2312107,4,CS 204,4,8.0,BB
2312107,4,CS 205,4,10.0,AA
2312107,4,CS 206,4,8.0,BB
2312107,4,CS 207,4,9.0,AB
2312107,4,CS 212,3,10.0,AA
2312107,4,CS 213,2,10.0,AA
2312107,4,CS 214,2,9.0,AB
2312107,4,CS 215,2,10.0,AA
2312107,4,MA 221,4,9.0,AB
2312108,4,CS 204,4,8.0,BB
2312108,4,CS 205,4,8.0,BB
2312108,4,CS 206,4,6.0,CC
2312108,4,CS 207,4,5.0,CD
2312108,4,CS 212,3,9.0,AB
2312108,4,CS 213,2,9.0,AB
2312108,4,CS 214,2,10.0,AA
2312108,4,CS 215,2,10.0,AA
2312108,4,MA 221,4,8.0,BB
2312109,4,CS 204,4,7.0,BC
2312109,4,CS 205,4,9.0,AB
2312109,4,CS 206,4,7.0,BC
2312109,4,CS 207,4,7.0,BC
2312109,4,CS 212,3,10.0,AA
2312109,4,CS 213,2,10.0,AA
2312109,4,CS 214,2,9.0,AB
2312109,4,CS 215,2,10.0,AA
2312109,4,MA 221,4,8.0,BB
2312110,4,CS 204,4,7.0,BC
2312110,4,CS 205,4,6.0,CC
2312110,4,CS 206,4,4.0,DD
2312110,4,CS 207,4,7.0,BC
2312110,4,CS 212,3,10.0,AA
2312110,4,CS 213,2,9.0,AB
2312110,4,CS 214,2,10.0,AA
2312110,4,CS 215,2,10.0,AA
2312110,4,MA 221,4,6.0,CC
2312111,4,CS 204,4,9.0,AB
2312111,4,CS 205,4,9.0,AB
2312111,4,CS 206,4,7.0,BC
2312111,4,CS 207,4,9.0,AB
2312111,4,CS 212,3,10.0,AA
2312111,4,CS 213,2,9.0,AB
2312111,4,CS 214,2,10.0,AA
2312111,4,CS 215,2,10.0,AA
2312111,4,MA 221,4,10.0,AA
2312112,4,CS 204,4,8.0,BB
2312112,4,CS 205,4,8.0,BB
2312112,4,CS 206,4,8.0,BB
2312112,4,CS 207,4,9.0,AB
2312112,4,CS 212,3,10.0,AA
2312112,4,CS 213,2,10.0,AA
2312112,4,CS 214,2,9.0,AB
2312112,4,CS 215,2,10.0,AA
2312112,4,MA 221,4,10.0,AA
2312113,4,CS 204,4,7.0,BC
2312113,4,CS 205,4,8.0,BB
2312113,4,CS 206,4,6.0,CC
2312113,4,CS 207,4,6.0,CC
2312113,4,CS 212,3,9.0,AB
2312113,4,CS 213,2,9.0,AB
2312113,4,CS 214,2,10.0,AA
2312113,4,CS 215,2,10.0,AA
2312113,4,MA 221,4,8.0,BB
2312114,4,CS 204,4,8.0,BB
2312114,4,CS 205,4,10.0,AA
2312114,4,CS 206,4,5.0,CD
2312114,4,CS 207,4,8.0,BB
2312114,4,CS 212,3,10.0,AA
2312114,4,CS 213,2,9.0,AB
2312114,4,CS 214,2,10.0,AA
2312114,4,CS 215,2,10.0,AA
2312114,4,MA 221,4,10.0,AA
2312115,4,CS 204,4,9.0,AB
2312115,4,CS 205,4,8.0,BB
2312115,4,CS 206,4,6.0,CC
2312115,4,CS 207,4,9.0,AB
2312115,4,CS 212,3,9.0,AB
2312115,4,CS 213,2,9.0,AB
2312115,4,CS 214,2,10.0,AA
2312115,4,CS 215,2,10.0,AA
2312115,4,MA 221,4,10.0,AA
2312116,4,CS 204,4,8.0,BB
2312116,4,CS 205,4,9.0,AB
2312116,4,CS 206,4,6.0,CC
2312116,4,CS 207,4,8.0,BB
2312116,4,CS 212,3,9.0,AB
2312116,4,CS 213,2,9.0,AB
2312116,4,CS 214,2,10.0,AA
2312116,4,CS 215,2,10.0,AA
2312116,4,MA 221,4,9.0,AB
2312117,4,CS 204,4,8.0,BB
2312117,4,CS 205,4,9.0,AB
2312117,4,CS 206,4,7.0,BC
2312117,4,CS 207,4,9.0,AB
2312117,4,CS 212,3,9.0,AB
2312117,4,CS 213,2,9.0,AB
2312117,4,CS 214,2,10.0,AA
2312117,4,CS 215,2,10.0,AA
2312117,4,MA 221,4,10.0,AA
2312118,4,CS 204,4,6.0,CC
2312118,4,CS 205,4,7.0,BC
2312118,4,CS 206,4,7.0,BC
2312118,4,CS 207,4,9.0,AB
2312118,4,CS 212,3,9.0,AB
2312118,4,CS 213,2,9.0,AB
2312118,4,CS 214,2,9.0,AB
2312118,4,CS 215,2,10.0,AA
2312118,4,MA 221,4,8.0,BB
2312119,4,CS 204,4,9.0,AB
2312119,4,CS 205,4,9.0,AB
2312119,4,CS 206,4,7.0,BC
2312119,4,CS 207,4,9.0,AB
2312119,4,CS 212,3,10.0,AA
2312119,4,CS 213,2,10.0,AA
2312119,4,CS 214,2,10.0,AA
2312119,4,CS 215,2,10.0,AA
2312119,4,MA 221,4,9.0,AB
2312120,4,CS 204,4,9.0,AB
2312120,4,CS 205,4,10.0,AA
2312120,4,CS 206,4,10.0,AA
2312120,4,CS 207,4,10.0,AA
2312120,4,CS 212,3,10.0,AA
2312120,4,CS 213,2,9.0,AB
2312120,4,CS 214,2,10.0,AA
2312120,4,CS 215,2,10.0,AA
2312120,4,MA 221,4,10.0,AA
2312121,4,CS 204,4,7.0,BC
2312121,4,CS 205,4,7.0,BC
2312121,4,CS 206,4,4.0,DD
2312121,4,CS 207,4,8.0,BB
2312121,4,CS 212,3,9.0,AB
2312121,4,CS 213,2,10.0,AA
2312121,4,CS 214,2,10.0,AA
2312121,4,CS 215,2,10.0,AA
2312121,4,MA 221,4,8.0,BB
2312122,4,CS 204,4,9.0,AB
2312122,4,CS 205,4,10.0,AA
2312122,4,CS 206,4,10.0,AA
2312122,4,CS 207,4,9.0,AB
2312122,4,CS 212,3,10.0,AA
2312122,4,CS 213,2,10.0,AA
2312122,4,CS 214,2,10.0,AA
2312122,4,CS 215,2,10.0,AA
2312122,4,MA 221,4,10.0,AA
2312123,4,CS 204,4,8.0,BB
2312123,4,CS 205,4,9.0,AB
2312123,4,CS 206,4,10.0,AA
2312123,4,CS 207,4,9.0,AB
2312123,4,CS 212,3,10.0,AA
2312123,4,CS 213,2,9.0,AB
2312123,4,CS 214,2,10.0,AA
2312123,4,CS 215,2,10.0,AA
2312123,4,MA 221,4,9.0,AB
2312124,4,CS 204,4,9.0,AB
2312124,4,CS 205,4,10.0,AA
2312124,4,CS 206,4,8.0,BB
2312124,4,CS 207,4,7.0,BC
2312124,4,CS 212,3,10.0,AA
2312124,4,CS 213,2,10.0,AA
2312124,4,CS 214,2,10.0,AA
2312124,4,CS 215,2,10.0,AA
2312124,4,MA 221,4,9.0,AB
2312125,4,CS 204,4,8.0,BB
2312125,4,CS 205,4,9.0,AB
2312125,4,CS 206,4,7.0,BC
2312125,4,CS 207,4,8.0,BB
2312125,4,CS 212,3,10.0,AA
2312125,4,CS 213,2,10.0,AA
2312125,4,CS 214,2,10.0,AA
2312125,4,CS 215,2,10.0,AA
2312125,4,MA 221,4,10.0,AA
2312126,4,CS 204,4,10.0,AA
2312126,4,CS 205,4,10.0,AA
2312126,4,CS 206,4,10.0,AA
2312126,4,CS 207,4,10.0,AA
2312126,4,CS 212,3,10.0,AA
2312126,4,CS 213,2,10.0,AA
2312126,4,CS 214,2,10.0,AA
2312126,4,CS 215,2,10.0,AA
2312126,4,MA 221,4,10.0,AA
2312127,4,CS 204,4,8.0,BB
2312127,4,CS 205,4,6.0,CC
2312127,4,CS 206,4,6.0,CC
2312127,4,CS 207,4,7.0,BC
2312127,4,CS 212,3,9.0,AB
2312127,4,CS 213,2,9.0,AB
2312127,4,CS 214,2,9.0,AB
2312127,4,CS 215,2,10.0,AA
2312127,4,MA 221,4,6.0,CC
2312128,4,CS 204,4,6.0,CC
2312128,4,CS 205,4,7.0,BC
2312128,4,CS 206,4,5.0,CD
2312128,4,CS 207,4,5.0,CD
2312128,4,CS 212,3,9.0,AB
2312128,4,CS 213,2,9.0,AB
2312128,4,CS 214,2,10.0,AA
2312128,4,CS 215,2,10.0,AA
2312128,4,MA 221,4,8.0,BB
2312129,4,CS 204,4,9.0,AB
2312129,4,CS 205,4,8.0,BB
2312129,4,CS 206,4,8.0,BB
2312129,4,CS 207,4,8.0,BB
2312129,4,CS 212,3,10.0,AA
2312129,4,CS 213,2,9.0,AB
2312129,4,CS 214,2,10.0,AA
2312129,4,CS 215,2,10.0,AA
2312129,4,MA 221,4,9.0,AB
2312130,4,CS 204,4,8.0,BB
2312130,4,CS 205,4,8.0,BB
2312130,4,CS 206,4,5.0,CD
2312130,4,CS 207,4,9.0,AB
2312130,4,CS 212,3,10.0,AA
2312130,4,CS 213,2,9.0,AB
2312130,4,CS 214,2,10.0,AA
2312130,4,CS 215,2,10.0,AA
2312130,4,MA 221,4,10.0,AA
2312131,4,CS 204,4,9.0,AB
2312131,4,CS 205,4,10.0,AA
2312131,4,CS 206,4,10.0,AA
2312131,4,CS 207,4,9.0,AB
2312131,4,CS 212,3,10.0,AA
2312131,4,CS 213,2,10.0,AA
2312131,4,CS 214,2,10.0,AA
2312131,4,CS 215,2,10.0,AA
2312131,4,MA 221,4,10.0,AA
2312132,4,CS 204,4,7.0,BC
2312132,4,CS 205,4,9.0,AB
2312132,4,CS 206,4,4.0,DD
2312132,4,CS 207,4,7.0,BC
2312132,4,CS 212,3,10.0,AA
2312132,4,CS 213,2,8.0,BB
2312132,4,CS 214,2,9.0,AB
2312132,4,CS 215,2,10.0,AA
2312132,4,MA 221,4,8.0,BB
2312133,4,CS 204,4,9.0,AB
2312133,4,CS 205,4,10.0,AA
2312133,4,CS 206,4,7.0,BC
2312133,4,CS 207,4,8.0,BB
2312133,4,CS 212,3,10.0,AA
2312133,4,CS 213,2,10.0,AA
2312133,4,CS 214,2,10.0,AA
2312133,4,CS 215,2,10.0,AA
2312133,4,MA 221,4,9.0,AB
2312134,4,CS 204,4,6.0,CC
2312134,4,CS 205,4,7.0,BC
2312134,4,CS 206,4,7.0,BC
2312134,4,CS 207,4,7.0,BC
2312134,4,CS 212,3,10.0,AA
2312134,4,CS 213,2,9.0,AB
2312134,4,CS 214,2,9.0,AB
2312134,4,CS 215,2,10.0,AA
2312134,4,MA 221,4,8.0,BB
2312135,4,CS 204,4,8.0,BB
2312135,4,CS 205,4,8.0,BB
2312135,4,CS 206,4,6.0,CC
2312135,4,CS 207,4,9.0,AB
2312135,4,CS 212,3,9.0,AB
2312135,4,CS 213,2,9.0,AB
2312135,4,CS 214,2,9.0,AB
2312135,4,CS 215,2,10.0,AA
2312135,4,MA 221,4,9.0,AB
2312136,4,CS 204,4,8.0,BB
2312136,4,CS 205,4,8.0,BB
2312136,4,CS 206,4,6.0,CC
2312136,4,CS 207,4,8.0,BB
2312136,4,CS 212,3,10.0,AA
2312136,4,CS 213,2,9.0,AB
2312136,4,CS 214,2,10.0,AA
2312136,4,CS 215,2,10.0,AA
2312136,4,MA 221,4,8.0,BB
2312137,4,CS 204,4,8.0,BB
2312137,4,CS 205,4,8.0,BB
2312137,4,CS 206,4,7.0,BC
2312137,4,CS 207,4,8.0,BB
2312137,4,CS 212,3,9.0,AB
2312137,4,CS 213,2,10.0,AA
2312137,4,CS 214,2,10.0,AA
2312137,4,CS 215,2,10.0,AA
2312137,4,MA 221,4,9.0,AB
2312138,4,CS 204,4,7.0,BC
2312138,4,CS 205,4,6.0,CC
2312138,4,CS 206,4,4.0,DD
2312138,4,CS 207,4,6.0,CC
2312138,4,CS 212,3,10.0,AA
2312138,4,CS 213,2,9.0,AB
2312138,4,CS 214,2,9.0,AB
2312138,4,CS 215,2,10.0,AA
2312138,4,MA 221,4,7.0,BC
2312139,4,CS 204,4,5.0,CD
2312139,4,CS 205,4,4.0,DD
2312139,4,CS 206,4,0.0,F
2312139,4,CS 207,4,4.0,DD
2312139,4,CS 212,3,8.0,BB
2312139,4,CS 213,2,9.0,AB
2312139,4,CS 214,2,9.0,AB
2312139,4,CS 215,2,9.0,AB
2312139,4,MA 221,4,6.0,CC
2312140,4,CS 204,4,0.0,F
2312140,4,CS 205,4,8.0,BB
2312140,4,CS 206,4,0.0,F
2312140,4,CS 207,4,0.0,F
2312140,4,CS 212,3,10.0,AA
2312140,4,CS 213,2,8.0,BB
2312140,4,CS 214,2,9.0,AB
2312140,4,CS 215,2,8.0,BB
2312140,4,MA 221,4,4.0,DD
2312141,4,CS 204,4,8.0,BB
2312141,4,CS 205,4,8.0,BB
2312141,4,CS 206,4,7.0,BC
2312141,4,CS 207,4,7.0,BC
2312141,4,CS 212,3,10.0,AA
2312141,4,CS 213,2,9.0,AB
2312141,4,CS 214,2,9.0,AB
2312141,4,CS 215,2,10.0,AA
2312141,4,MA 221,4,9.0,AB
2312142,4,CS 204,4,9.0,AB
2312142,4,CS 205,4,8.0,BB
2312142,4,CS 206,4,6.0,CC
2312142,4,CS 207,4,9.0,AB
2312142,4,CS 212,3,10.0,AA
2312142,4,CS 213,2,9.0,AB
2312142,4,CS 214,2,10.0,AA
2312142,4,CS 215,2,9.0,AB
2312142,4,MA 221,4,10.0,AA
2312143,4,CS 204,4,8.0,BB
2312143,4,CS 205,4,9.0,AB
2312143,4,CS 206,4,9.0,AB
2312143,4,CS 207,4,6.0,CC
2312143,4,CS 212,3,10.0,AA
2312143,4,CS 213,2,9.0,AB
2312143,4,CS 214,2,9.0,AB
2312143,4,CS 215,2,10.0,AA
2312143,4,MA 221,4,9.0,AB
2312144,4,CS 204,4,6.0,CC
2312144,4,CS 205,4,6.0,CC
2312144,4,CS 206,4,4.0,DD
2312144,4,CS 207,4,5.0,CD
2312144,4,CS 212,3,9.0,AB
2312144,4,CS 213,2,9.0,AB
2312144,4,CS 214,2,9.0,AB
2312144,4,CS 215,2,10.0,AA
2312144,4,MA 221,4,5.0,CD
2312145,4,CS 204,4,8.0,BB
2312145,4,CS 205,4,6.0,CC
2312145,4,CS 206,4,6.0,CC
2312145,4,CS 207,4,6.0,CC
2312145,4,CS 212,3,9.0,AB
2312145,4,CS 213,2,9.0,AB
2312145,4,CS 214,2,9.0,AB
2312145,4,CS 215,2,10.0,AA
2312145,4,MA 221,4,8.0,BB
2312146,4,CS 204,4,8.0,BB
2312146,4,CS 205,4,8.0,BB
2312146,4,CS 206,4,7.0,BC
2312146,4,CS 207,4,7.0,BC
2312146,4,CS 212,3,9.0,AB
2312146,4,CS 213,2,9.0,AB
2312146,4,CS 214,2,9.0,AB
2312146,4,CS 215,2,10.0,AA
2312146,4,MA 221,4,8.0,BB
2312147,4,CS 204,4,9.0,AB
2312147,4,CS 205,4,9.0,AB
2312147,4,CS 206,4,7.0,BC
2312147,4,CS 207,4,8.0,BB
2312147,4,CS 212,3,10.0,AA
2312147,4,CS 213,2,9.0,AB
2312147,4,CS 214,2,9.0,AB
2312147,4,CS 215,2,10.0,AA
2312147,4,MA 221,4,9.0,AB
2312149,4,CS 204,4,7.0,BC
2312149,4,CS 205,4,7.0,BC
2312149,4,CS 206,4,6.0,CC
2312149,4,CS 207,4,7.0,BC
2312149,4,CS 212,3,9.0,AB
2312149,4,CS 213,2,9.0,AB
2312149,4,CS 214,2,9.0,AB
2312149,4,CS 215,2,10.0,AA
2312149,4,MA 221,4,9.0,AB
2312150,4,CS 204,4,7.0,BC
2312150,4,CS 205,4,8.0,BB
2312150,4,CS 206,4,8.0,BB
2312150,4,CS 207,4,8.0,BB
2312150,4,CS 212,3,10.0,AA
2312150,4,CS 213,2,9.0,AB
2312150,4,CS 214,2,10.0,AA
2312150,4,CS 215,2,10.0,AA
2312150,4,MA 221,4,8.0,BB
2312151,4,CS 204,4,6.0,CC
2312151,4,CS 205,4,7.0,BC
2312151,4,CS 206,4,5.0,CD
2312151,4,CS 207,4,6.0,CC
2312151,4,CS 212,3,9.0,AB
2312151,4,CS 213,2,9.0,AB
2312151,4,CS 214,2,9.0,AB
2312151,4,CS 215,2,10.0,AA
2312151,4,MA 221,4,6.0,CC
2312152,4,CS 204,4,8.0,BB
2312152,4,CS 205,4,8.0,BB
2312152,4,CS 206,4,6.0,CC
2312152,4,CS 207,4,7.0,BC
2312152,4,CS 212,3,10.0,AA
2312152,4,CS 213,2,9.0,AB
2312152,4,CS 214,2,10.0,AA
2312152,4,CS 215,2,10.0,AA
2312152,4,MA 221,4,8.0,BB
2312153,4,CS 204,4,6.0,CC
2312153,4,CS 205,4,8.0,BB
2312153,4,CS 206,4,4.0,DD
2312153,4,CS 207,4,5.0,CD
2312153,4,CS 212,3,8.0,BB
2312153,4,CS 213,2,9.0,AB
2312153,4,CS 214,2,9.0,AB
2312153,4,CS 215,2,10.0,AA
2312153,4,MA 221,4,6.0,CC
2312154,4,CS 204,4,9.0,AB
2312154,4,CS 205,4,7.0,BC
2312154,4,CS 206,4,7.0,BC
2312154,4,CS 207,4,7.0,BC
2312154,4,CS 212,3,9.0,AB
2312154,4,CS 213,2,9.0,AB
2312154,4,CS 214,2,10.0,AA
2312154,4,CS 215,2,10.0,AA
2312154,4,MA 221,4,9.0,AB
2312155,4,CS 204,4,9.0,AB
2312155,4,CS 205,4,7.0,BC
2312155,4,CS 206,4,7.0,BC
2312155,4,CS 207,4,5.0,CD
2312155,4,CS 212,3,9.0,AB
2312155,4,CS 213,2,9.0,AB
2312155,4,CS 214,2,10.0,AA
2312155,4,CS 215,2,10.0,AA
2312155,4,MA 221,4,9.0,AB
2312156,4,CS 204,4,8.0,BB
2312156,4,CS 205,4,7.0,BC
2312156,4,CS 206,4,5.0,CD
2312156,4,CS 207,4,7.0,BC
2312156,4,CS 212,3,10.0,AA
2312156,4,CS 213,2,9.0,AB
2312156,4,CS 214,2,10.0,AA
2312156,4,CS 215,2,10.0,AA
2312156,4,MA 221,4,9.0,AB
2312157,4,CS 204,4,6.0,CC
2312157,4,CS 205,4,7.0,BC
