regn_no,semester,subject_code,credits,grade_point,grade
2311064,6,CS 382,NA,,NA
2311064,6,EC 382,NA,,NA
2311064,6,EC 389,NA,,NA
2311064,6,EI 381,NA,,NA
2311065,6,CE 306,3,8.0,BB
2311065,6,CE 307,4,7.0,BC
2311065,6,CE 308,4,5.0,CD
2311065,6,CE 309,4,8.0,BB
2311065,6,CE 315,2,8.0,BB
2311065,6,CE 316,2,10.0,AA
2311065,6,CE 317,2,10.0,AA
2311065,6,CE 331,4,8.0,BB
2311065,6,CE 332,NA,,NA
2311065,6,CE 334,NA,,NA
2311065,6,CE 381,NA,,NA
2311065,6,CE 382,3,7.0,BC
2311065,6,CS 382,NA,,NA
2311065,6,EC 382,NA,,NA
2311065,6,EC 389,NA,,NA
2311065,6,EI 381,NA,,NA
2311066,6,CE 306,3,9.0,AB
2311066,6,CE 307,4,8.0,BB
2311066,6,CE 308,4,7.0,BC
2311066,6,CE 309,4,8.0,BB
2311066,6,CE 315,2,8.0,BB
2311066,6,CE 316,2,10.0,AA
2311066,6,CE 317,2,9.0,AB
2311066,6,CE 331,NA,,NA
2311066,6,CE 332,NA,,NA
2311066,6,CE 334,4,9.0,AB
2311066,6,CE 381,NA,,NA
2311066,6,CE 382,3,7.0,BC
2311066,6,CS 382,NA,,NA
2311066,6,EC 382,NA,,NA
2311066,6,EC 389,NA,,NA
2311066,6,EI 381,NA,,NA
2311067,6,CE 306,3,7.0,BC
2311067,6,CE 307,4,7.0,BC
2311067,6,CE 308,4,6.0,CC
2311067,6,CE 309,4,8.0,BB
2311067,6,CE 315,2,8.0,BB
2311067,6,CE 316,2,10.0,AA
2311067,6,CE 317,2,9.0,AB
2311067,6,CE 331,NA,,NA
2311067,6,CE 332,4,9.0,AB
2311067,6,CE 334,NA,,NA
2311067,6,CE 381,3,9.0,AB
2311067,6,CE 382,NA,,NA
2311067,6,CS 382,NA,,NA
2311067,6,EC 382,NA,,NA
2311067,6,EC 389,NA,,NA
2311067,6,EI 381,NA,,NA
2311069,6,CE 306,3,6.0,CC
2311069,6,CE 307,4,8.0,BB
2311069,6,CE 308,4,5.0,CD
2311069,6,CE 309,4,6.0,CC
2311069,6,CE 315,2,9.0,AB
2311069,6,CE 316,2,10.0,AA
2311069,6,CE 317,2,10.0,AA
2311069,6,CE 331,4,7.0,BC
2311069,6,CE 332,NA,,NA
2311069,6,CE 334,NA,,NA
2311069,6,CE 381,NA,,NA
2311069,6,CE 382,3,6.0,CC
2311069,6,CS 382,NA,,NA
2311069,6,EC 382,NA,,NA
2311069,6,EC 389,NA,,NA
2311069,6,EI 381,NA,,NA
2311070,6,CE 306,3,10.0,AA
2311070,6,CE 307,4,9.0,AB
2311070,6,CE 308,4,9.0,AB
2311070,6,CE 309,4,9.0,AB
2311070,6,CE 315,2,10.0,AA
2311070,6,CE 316,2,10.0,AA
2311070,6,CE 317,2,10.0,AA
2311070,6,CE 331,NA,,NA
2311070,6,CE 332,NA,,NA
2311070,6,CE 334,4,10.0,AA
2311070,6,CE 381,NA,,NA
2311070,6,CE 382,3,9.0,AB
2311070,6,CS 382,NA,,NA
2311070,6,EC 382,NA,,NA
2311070,6,EC 389,NA,,NA
2311070,6,EI 381,NA,,NA
2311071,6,CE 306,3,8.0,BB
2311071,6,CE 307,4,7.0,BC
2311071,6,CE 308,4,7.0,BC
2311071,6,CE 309,4,8.0,BB
2311071,6,CE 315,2,10.0,AA
2311071,6,CE 316,2,10.0,AA
2311071,6,CE 317,2,9.0,AB
2311071,6,CE 331,NA,,NA
2311071,6,CE 332,4,9.0,AB
2311071,6,CE 334,NA,,NA
2311071,6,CE 381,NA,,NA
2311071,6,CE 382,3,9.0,AB
2311071,6,CS 382,NA,,NA
2311071,6,EC 382,NA,,NA
2311071,6,EC 389,NA,,NA
2311071,6,EI 381,NA,,NA
2311072,6,CE 306,3,9.0,AB
2311072,6,CE 307,4,8.0,BB
2311072,6,CE 308,4,10.0,AA
2311072,6,CE 309,4,10.0,AA
2311072,6,CE 315,2,10.0,AA
2311072,6,CE 316,2,9.0,AB
2311072,6,CE 317,2,9.0,AB
2311072,6,CE 331,NA,,NA
2311072,6,CE 332,NA,,NA
2311072,6,CE 334,4,10.0,AA
2311072,6,CE 381,3,8.0,BB
2311072,6,CE 382,NA,,NA
2311072,6,CS 382,NA,,NA
2311072,6,EC 382,NA,,NA
2311072,6,EC 389,NA,,NA
2311072,6,EI 381,NA,,NA
2311073,6,CE 306,3,8.0,BB
2311073,6,CE 307,4,7.0,BC
2311073,6,CE 308,4,7.0,BC
2311073,6,CE 309,4,7.0,BC
2311073,6,CE 315,2,9.0,AB
2311073,6,CE 316,2,10.0,AA
2311073,6,CE 317,2,10.0,AA
2311073,6,CE 331,NA,,NA
2311073,6,CE 332,NA,,NA
2311073,6,CE 334,4,9.0,AB
2311073,6,CE 381,3,8.0,BB
2311073,6,CE 382,NA,,NA
2311073,6,CS 382,NA,,NA
2311073,6,EC 382,NA,,NA
2311073,6,EC 389,NA,,NA
2311073,6,EI 381,NA,,NA
2311074,6,CE 306,3,7.0,BC
2311074,6,CE 307,4,7.0,BC
2311074,6,CE 308,4,6.0,CC
2311074,6,CE 309,4,8.0,BB
2311074,6,CE 315,2,9.0,AB
2311074,6,CE 316,2,9.0,AB
2311074,6,CE 317,2,10.0,AA
2311074,6,CE 331,NA,,NA
2311074,6,CE 332,4,9.0,AB
2311074,6,CE 334,NA,,NA
2311074,6,CE 381,3,9.0,AB
2311074,6,CE 382,NA,,NA
2311074,6,CS 382,NA,,NA
2311074,6,EC 382,NA,,NA
2311074,6,EC 389,NA,,NA
2311074,6,EI 381,NA,,NA
2311075,6,CE 306,3,9.0,AB
2311075,6,CE 307,4,8.0,BB
2311075,6,CE 308,4,8.0,BB
2311075,6,CE 309,4,9.0,AB
2311075,6,CE 315,2,9.0,AB
2311075,6,CE 316,2,10.0,AA
2311075,6,CE 317,2,10.0,AA
2311075,6,CE 331,NA,,NA
2311075,6,CE 332,4,10.0,AA
2311075,6,CE 334,NA,,NA
2311075,6,CE 381,3,9.0,AB
2311075,6,CE 382,NA,,NA
2311075,6,CS 382,NA,,NA
2311075,6,EC 382,NA,,NA
2311075,6,EC 389,NA,,NA
2311075,6,EI 381,NA,,NA
2311076,6,CE 306,3,6.0,CC
2311076,6,CE 307,4,7.0,BC
2311076,6,CE 308,4,5.0,CD
2311076,6,CE 309,4,5.0,CD
2311076,6,CE 315,2,9.0,AB
2311076,6,CE 316,2,10.0,AA
2311076,6,CE 317,2,9.0,AB
2311076,6,CE 331,NA,,NA
2311076,6,CE 332,4,7.0,BC
2311076,6,CE 334,NA,,NA
2311076,6,CE 381,NA,,NA
2311076,6,CE 382,NA,,NA
2311076,6,CS 382,NA,,NA
2311076,6,EC 382,NA,,NA
2311076,6,EC 389,NA,,NA
2311076,6,EI 381,3,7.0,BC
2311077,6,CE 306,3,9.0,AB
2311077,6,CE 307,4,8.0,BB
2311077,6,CE 308,4,7.0,BC
2311077,6,CE 309,4,8.0,BB
2311077,6,CE 315,2,9.0,AB
2311077,6,CE 316,2,9.0,AB
2311077,6,CE 317,2,10.0,AA
2311077,6,CE 331,NA,,NA
2311077,6,CE 332,NA,,NA
2311077,6,CE 334,4,9.0,AB
2311077,6,CE 381,3,10.0,AA
2311077,6,CE 382,NA,,NA
2311077,6,CS 382,NA,,NA
2311077,6,EC 382,NA,,NA
2311077,6,EC 389,NA,,NA
2311077,6,EI 381,NA,,NA
2311078,6,CE 306,3,10.0,AA
2311078,6,CE 307,4,9.0,AB
2311078,6,CE 308,4,7.0,BC
2311078,6,CE 309,4,9.0,AB
2311078,6,CE 315,2,9.0,AB
2311078,6,CE 316,2,10.0,AA
2311078,6,CE 317,2,9.0,AB
2311078,6,CE 331,NA,,NA
2311078,6,CE 332,NA,,NA
2311078,6,CE 334,4,10.0,AA
2311078,6,CE 381,NA,,NA
2311078,6,CE 382,3,8.0,BB
2311078,6,CS 382,NA,,NA
2311078,6,EC 382,NA,,NA
2311078,6,EC 389,NA,,NA
2311078,6,EI 381,NA,,NA
2311079,6,CE 306,3,10.0,AA
2311079,6,CE 307,4,8.0,BB
2311079,6,CE 308,4,10.0,AA
2311079,6,CE 309,4,9.0,AB
2311079,6,CE 315,2,10.0,AA
2311079,6,CE 316,2,10.0,AA
2311079,6,CE 317,2,10.0,AA
2311079,6,CE 331,NA,,NA
2311079,6,CE 332,NA,,NA
2311079,6,CE 334,4,10.0,AA
2311079,6,CE 381,3,9.0,AB
2311079,6,CE 382,NA,,NA
2311079,6,CS 382,NA,,NA
2311079,6,EC 382,NA,,NA
2311079,6,EC 389,NA,,NA
2311079,6,EI 381,NA,,NA
2311080,6,CE 306,3,7.0,BC
2311080,6,CE 307,4,8.0,BB
2311080,6,CE 308,4,6.0,CC
2311080,6,CE 309,4,7.0,BC
2311080,6,CE 315,2,9.0,AB
2311080,6,CE 316,2,10.0,AA
2311080,6,CE 317,2,9.0,AB
2311080,6,CE 331,NA,,NA
2311080,6,CE 332,4,8.0,BB
2311080,6,CE 334,NA,,NA
2311080,6,CE 381,NA,,NA
2311080,6,CE 382,NA,,NA
2311080,6,CS 382,3,9.0,AB
2311080,6,EC 382,NA,,NA
2311080,6,EC 389,NA,,NA
2311080,6,EI 381,NA,,NA
2311081,6,CE 306,3,8.0,BB
2311081,6,CE 307,4,6.0,CC
2311081,6,CE 308,4,8.0,BB
2311081,6,CE 309,4,8.0,BB
2311081,6,CE 315,2,10.0,AA
2311081,6,CE 316,2,9.0,AB
2311081,6,CE 317,2,9.0,AB
2311081,6,CE 331,NA,,NA
2311081,6,CE 332,4,9.0,AB
2311081,6,CE 334,NA,,NA
2311081,6,CE 381,NA,,NA
2311081,6,CE 382,3,7.0,BC
2311081,6,CS 382,NA,,NA
2311081,6,EC 382,NA,,NA
2311081,6,EC 389,NA,,NA
2311081,6,EI 381,NA,,NA
2311082,6,CE 306,3,10.0,AA
2311082,6,CE 307,4,9.0,AB
2311082,6,CE 308,4,9.0,AB
2311082,6,CE 309,4,8.0,BB
2311082,6,CE 315,2,10.0,AA
2311082,6,CE 316,2,9.0,AB
2311082,6,CE 317,2,9.0,AB
2311082,6,CE 331,NA,,NA
2311082,6,CE 332,NA,,NA
2311082,6,CE 334,4,9.0,AB
2311082,6,CE 381,NA,,NA
2311082,6,CE 382,NA,,NA
2311082,6,CS 382,NA,,NA
2311082,6,EC 382,NA,,NA
2311082,6,EC 389,3,9.0,AB
2311082,6,EI 381,NA,,NA
2311083,6,CE 306,3,10.0,AA
2311083,6,CE 307,4,9.0,AB
2311083,6,CE 308,4,8.0,BB
2311083,6,CE 309,4,9.0,AB
2311083,6,CE 315,2,10.0,AA
2311083,6,CE 316,2,9.0,AB
2311083,6,CE 317,2,10.0,AA
2311083,6,CE 331,NA,,NA
2311083,6,CE 332,4,10.0,AA
2311083,6,CE 334,NA,,NA
2311083,6,CE 381,3,8.0,BB
2311083,6,CE 382,NA,,NA
2311083,6,CS 382,NA,,NA
2311083,6,EC 382,NA,,NA
2311083,6,EC 389,NA,,NA
2311083,6,EI 381,NA,,NA
2311084,6,CE 306,3,8.0,BB
2311084,6,CE 307,4,9.0,AB
2311084,6,CE 308,4,7.0,BC
2311084,6,CE 309,4,9.0,AB
2311084,6,CE 315,2,10.0,AA
2311084,6,CE 316,2,8.0,BB
2311084,6,CE 317,2,9.0,AB
2311084,6,CE 331,NA,,NA
2311084,6,CE 332,4,9.0,AB
2311084,6,CE 334,NA,,NA
2311084,6,CE 381,NA,,NA
2311084,6,CE 382,NA,,NA
2311084,6,CS 382,NA,,NA
2311084,6,EC 382,NA,,NA
2311084,6,EC 389,3,10.0,AA
2311084,6,EI 381,NA,,NA
2311085,6,CE 306,3,7.0,BC
2311085,6,CE 307,4,8.0,BB
2311085,6,CE 308,4,7.0,BC
2311085,6,CE 309,4,8.0,BB
2311085,6,CE 315,2,8.0,BB
2311085,6,CE 316,2,9.0,AB
2311085,6,CE 317,2,10.0,AA
2311085,6,CE 331,NA,,NA
2311085,6,CE 332,4,8.0,BB
2311085,6,CE 334,NA,,NA
2311085,6,CE 381,3,6.0,CC
2311085,6,CE 382,NA,,NA
2311085,6,CS 382,NA,,NA
2311085,6,EC 382,NA,,NA
2311085,6,EC 389,NA,,NA
2311085,6,EI 381,NA,,NA
2311086,6,CE 306,3,8.0,BB
2311086,6,CE 307,4,8.0,BB
2311086,6,CE 308,4,7.0,BC
2311086,6,CE 309,4,9.0,AB
2311086,6,CE 315,2,10.0,AA
2311086,6,CE 316,2,9.0,AB
2311086,6,CE 317,2,10.0,AA
2311086,6,CE 331,NA,,NA
2311086,6,CE 332,4,10.0,AA
2311086,6,CE 334,NA,,NA
2311086,6,CE 381,3,8.0,BB
2311086,6,CE 382,NA,,NA
2311086,6,CS 382,NA,,NA
2311086,6,EC 382,NA,,NA
2311086,6,EC 389,NA,,NA
2311086,6,EI 381,NA,,NA
2311087,6,CE 306,3,9.0,AB
2311087,6,CE 307,4,6.0,CC
2311087,6,CE 308,4,5.0,CD
2311087,6,CE 309,4,5.0,CD
2311087,6,CE 315,2,10.0,AA
2311087,6,CE 316,2,9.0,AB
2311087,6,CE 317,2,9.0,AB
2311087,6,CE 331,4,8.0,BB
2311087,6,CE 332,NA,,NA
2311087,6,CE 334,NA,,NA
2311087,6,CE 381,NA,,NA
2311087,6,CE 382,NA,,NA
2311087,6,CS 382,NA,,NA
2311087,6,EC 382,NA,,NA
2311087,6,EC 389,NA,,NA
2311087,6,EI 381,3,6.0,CC
2311088,6,CE 306,3,7.0,BC
2311088,6,CE 307,4,7.0,BC
2311088,6,CE 308,4,6.0,CC
2311088,6,CE 309,4,5.0,CD
2311088,6,CE 315,2,9.0,AB
2311088,6,CE 316,2,9.0,AB
2311088,6,CE 317,2,9.0,AB
2311088,6,CE 331,4,8.0,BB
2311088,6,CE 332,NA,,NA
2311088,6,CE 334,NA,,NA
2311088,6,CE 381,NA,,NA
2311088,6,CE 382,NA,,NA
2311088,6,CS 382,NA,,NA
2311088,6,EC 382,NA,,NA
2311088,6,EC 389,NA,,NA
2311088,6,EI 381,3,6.0,CC
2311089,6,CE 306,3,5.0,CD
2311089,6,CE 307,4,8.0,BB
2311089,6,CE 308,4,5.0,CD
2311089,6,CE 309,4,5.0,CD
2311089,6,CE 315,2,9.0,AB
2311089,6,CE 316,2,7.0,BC
2311089,6,CE 317,2,9.0,AB
2311089,6,CE 331,4,6.0,CC
2311089,6,CE 332,NA,,NA
2311089,6,CE 334,NA,,NA
2311089,6,CE 381,NA,,NA
2311089,6,CE 382,3,8.0,BB
2311089,6,CS 382,NA,,NA
2311089,6,EC 382,NA,,NA
2311089,6,EC 389,NA,,NA
2311089,6,EI 381,NA,,NA
2311090,6,CE 306,3,5.0,CD
2311090,6,CE 307,4,7.0,BC
2311090,6,CE 308,4,0.0,F
2311090,6,CE 309,4,5.0,CD
2311090,6,CE 315,2,9.0,AB
2311090,6,CE 316,2,8.0,BB
2311090,6,CE 317,2,10.0,AA
2311090,6,CE 331,4,0.0,F
2311090,6,CE 332,NA,,NA
2311090,6,CE 334,NA,,NA
2311090,6,CE 381,3,4.0,DD
2311090,6,CE 382,NA,,NA
2311090,6,CS 382,NA,,NA
2311090,6,EC 382,NA,,NA
2311090,6,EC 389,NA,,NA
2311090,6,EI 381,NA,,NA
2311091,6,CE 306,3,6.0,CC
2311091,6,CE 307,4,9.0,AB
2311091,6,CE 308,4,5.0,CD
2311091,6,CE 309,4,7.0,BC
2311091,6,CE 315,2,9.0,AB
2311091,6,CE 316,2,9.0,AB
2311091,6,CE 317,2,10.0,AA
2311091,6,CE 331,4,6.0,CC
2311091,6,CE 332,NA,,NA
2311091,6,CE 334,NA,,NA
2311091,6,CE 381,NA,,NA
2311091,6,CE 382,3,7.0,BC
2311091,6,CS 382,NA,,NA
2311091,6,EC 382,NA,,NA
2311091,6,EC 389,NA,,NA
2311091,6,EI 381,NA,,NA
2311092,6,CE 306,3,7.0,BC
2311092,6,CE 307,4,8.0,BB
2311092,6,CE 308,4,6.0,CC
2311092,6,CE 309,4,8.0,BB
2311092,6,CE 315,2,9.0,AB
2311092,6,CE 316,2,10.0,AA
2311092,6,CE 317,2,9.0,AB
2311092,6,CE 331,4,10.0,AA
2311092,6,CE 332,NA,,NA
2311092,6,CE 334,NA,,NA
2311092,6,CE 381,NA,,NA
2311092,6,CE 382,NA,,NA
2311092,6,CS 382,NA,,NA
2311092,6,EC 382,3,8.0,BB
2311092,6,EC 389,NA,,NA
2311092,6,EI 381,NA,,NA
2311093,6,CE 306,3,8.0,BB
2311093,6,CE 307,4,7.0,BC
2311093,6,CE 308,4,8.0,BB
2311093,6,CE 309,4,7.0,BC
2311093,6,CE 315,2,10.0,AA
2311093,6,CE 316,2,9.0,AB
2311093,6,CE 317,2,10.0,AA
2311093,6,CE 331,NA,,NA
2311093,6,CE 332,4,9.0,AB
2311093,6,CE 334,NA,,NA
2311093,6,CE 381,3,6.0,CC
2311093,6,CE 382,NA,,NA
2311093,6,CS 382,NA,,NA
2311093,6,EC 382,NA,,NA
2311093,6,EC 389,NA,,NA
2311093,6,EI 381,NA,,NA
2311094,6,CE 306,3,9.0,AB
2311094,6,CE 307,4,9.0,AB
2311094,6,CE 308,4,9.0,AB
2311094,6,CE 309,4,9.0,AB
2311094,6,CE 315,2,10.0,AA
2311094,6,CE 316,2,9.0,AB
2311094,6,CE 317,2,8.0,BB
2311094,6,CE 331,NA,,NA
2311094,6,CE 332,NA,,NA
2311094,6,CE 334,4,10.0,AA
2311094,6,CE 381,3,9.0,AB
2311094,6,CE 382,NA,,NA
2311094,6,CS 382,NA,,NA
2311094,6,EC 382,NA,,NA
2311094,6,EC 389,NA,,NA
2311094,6,EI 381,NA,,NA
2311095,6,CE 306,3,7.0,BC
2311095,6,CE 307,4,7.0,BC
2311095,6,CE 308,4,6.0,CC
2311095,6,CE 309,4,7.0,BC
2311095,6,CE 315,2,10.0,AA
2311095,6,CE 316,2,8.0,BB
2311095,6,CE 317,2,9.0,AB
2311095,6,CE 331,NA,,NA
2311095,6,CE 332,4,8.0,BB
2311095,6,CE 334,NA,,NA
2311095,6,CE 381,NA,,NA
2311095,6,CE 382,3,7.0,BC
2311095,6,CS 382,NA,,NA
2311095,6,EC 382,NA,,NA
2311095,6,EC 389,NA,,NA
2311095,6,EI 381,NA,,NA
2311096,6,CE 306,3,9.0,AB
2311096,6,CE 307,4,9.0,AB
2311096,6,CE 308,4,7.0,BC
2311096,6,CE 309,4,9.0,AB
2311096,6,CE 315,2,10.0,AA
2311096,6,CE 316,2,10.0,AA
2311096,6,CE 317,2,10.0,AA
2311096,6,CE 331,NA,,NA
2311096,6,CE 332,NA,,NA
2311096,6,CE 334,4,8.0,BB
2311096,6,CE 381,NA,,NA
2311096,6,CE 382,NA,,NA
2311096,6,CS 382,NA,,NA
2311096,6,EC 382,NA,,NA
2311096,6,EC 389,3,9.0,AB
2311096,6,EI 381,NA,,NA
2311097,6,CE 306,3,7.0,BC
2311097,6,CE 307,4,6.0,CC
2311097,6,CE 308,4,5.0,CD
2311097,6,CE 309,4,4.0,DD
2311097,6,CE 315,2,7.0,BC
2311097,6,CE 316,2,9.0,AB
2311097,6,CE 317,2,8.0,BB
2311097,6,CE 331,4,0.0,F
2311097,6,CE 332,NA,,NA
2311097,6,CE 334,NA,,NA
2311097,6,CE 381,NA,,NA
2311097,6,CE 382,3,0.0,F
2311097,6,CS 382,NA,,NA
2311097,6,EC 382,NA,,NA
2311097,6,EC 389,NA,,NA
2311097,6,EI 381,NA,,NA
2311098,6,CE 306,3,8.0,BB
2311098,6,CE 307,4,10.0,AA
2311098,6,CE 308,4,8.0,BB
2311098,6,CE 309,4,8.0,BB
2311098,6,CE 315,2,10.0,AA
2311098,6,CE 316,2,9.0,AB
2311098,6,CE 317,2,10.0,AA
2311098,6,CE 331,NA,,NA
2311098,6,CE 332,4,9.0,AB
2311098,6,CE 334,NA,,NA
2311098,6,CE 381,NA,,NA
2311098,6,CE 382,NA,,NA
2311098,6,CS 382,NA,,NA
2311098,6,EC 382,NA,,NA
2311098,6,EC 389,3,9.0,AB
2311098,6,EI 381,NA,,NA
2311100,6,CE 306,3,8.0,BB
2311100,6,CE 307,4,9.0,AB
2311100,6,CE 308,4,8.0,BB
2311100,6,CE 309,4,9.0,AB
2311100,6,CE 315,2,10.0,AA
2311100,6,CE 316,2,9.0,AB
2311100,6,CE 317,2,10.0,AA
2311100,6,CE 331,NA,,NA
2311100,6,CE 332,NA,,NA
2311100,6,CE 334,4,9.0,AB
2311100,6,CE 381,NA,,NA
2311100,6,CE 382,NA,,NA
2311100,6,CS 382,NA,,NA
2311100,6,EC 382,NA,,NA
2311100,6,EC 389,3,9.0,AB
2311100,6,EI 381,NA,,NA
2311101,6,CE 306,3,10.0,AA
2311101,6,CE 307,4,10.0,AA
2311101,6,CE 308,4,10.0,AA
2311101,6,CE 309,4,9.0,AB
2311101,6,CE 315,2,10.0,AA
2311101,6,CE 316,2,10.0,AA
2311101,6,CE 317,2,10.0,AA
2311101,6,CE 331,NA,,NA
2311101,6,CE 332,NA,,NA
2311101,6,CE 334,4,9.0,AB
2311101,6,CE 381,3,9.0,AB
2311101,6,CE 382,NA,,NA
2311101,6,CS 382,NA,,NA
2311101,6,EC 382,NA,,NA
2311101,6,EC 389,NA,,NA
2311101,6,EI 381,NA,,NA
2311102,6,CE 306,3,7.0,BC
2311102,6,CE 307,4,8.0,BB
2311102,6,CE 308,4,7.0,BC
2311102,6,CE 309,4,6.0,CC
2311102,6,CE 315,2,8.0,BB
2311102,6,CE 316,2,9.0,AB
2311102,6,CE 317,2,10.0,AA
2311102,6,CE 331,4,9.0,AB
2311102,6,CE 332,NA,,NA
