regn_no,semester,subject_code,credits,grade_point,grade
2312047,1,CS 111,2,9.0,AB
2312047,1,EC 101,4,10.0,AA
2312047,1,EC 111,2,10.0,AA
2312047,1,MA 101,4,6.0,CC
2312047,1,ME 111,2,9.0,AB
2312048,1,CE 102,3,8.0,BB
2312048,1,CH 101,4,8.0,BB
2312048,1,CH 111,2,9.0,AB
2312048,1,CS 101,4,6.0,CC
2312048,1,CS 111,2,9.0,AB
2312048,1,EC 101,4,7.0,BC
2312048,1,EC 111,2,10.0,AA
2312048,1,MA 101,4,6.0,CC
2312048,1,ME 111,2,8.0,BB
2312049,1,CE 102,3,8.0,BB
2312049,1,CH 101,4,7.0,BC
2312049,1,CH 111,2,8.0,BB
2312049,1,CS 101,4,4.0,DD
2312049,1,CS 111,2,7.0,BC
2312049,1,EC 101,4,6.0,CC
2312049,1,EC 111,2,10.0,AA
2312049,1,MA 101,4,4.0,DD
2312049,1,ME 111,2,8.0,BB
2312050,1,CE 102,3,4.0,DD
2312050,1,CH 101,4,5.0,CD
2312050,1,CH 111,2,7.0,BC
2312050,1,CS 101,4,0.0,F
2312050,1,CS 111,2,7.0,BC
2312050,1,EC 101,4,5.0,CD
2312050,1,EC 111,2,10.0,AA
2312050,1,MA 101,4,0.0,F
2312050,1,ME 111,2,7.0,BC
2312051,1,CE 102,3,6.0,CC
2312051,1,CH 101,4,8.0,BB
2312051,1,CH 111,2,10.0,AA
2312051,1,CS 101,4,6.0,CC
2312051,1,CS 111,2,9.0,AB
2312051,1,EC 101,4,7.0,BC
2312051,1,EC 111,2,10.0,AA
2312051,1,MA 101,4,5.0,CD
2312051,1,ME 111,2,9.0,AB
2312052,1,CE 102,3,7.0,BC
2312052,1,CH 101,4,8.0,BB
2312052,1,CH 111,2,9.0,AB
2312052,1,CS 101,4,8.0,BB
2312052,1,CS 111,2,8.0,BB
2312052,1,EC 101,4,8.0,BB
2312052,1,EC 111,2,10.0,AA
2312052,1,MA 101,4,7.0,BC
2312052,1,ME 111,2,8.0,BB
2312053,1,CE 102,3,9.0,AB
2312053,1,CH 101,4,9.0,AB
2312053,1,CH 111,2,10.0,AA
2312053,1,CS 101,4,7.0,BC
2312053,1,CS 111,2,9.0,AB
2312053,1,EC 101,4,8.0,BB
2312053,1,EC 111,2,10.0,AA
2312053,1,MA 101,4,7.0,BC
2312053,1,ME 111,2,10.0,AA
2312054,1,CE 102,3,7.0,BC
2312054,1,CH 101,4,9.0,AB
2312054,1,CH 111,2,9.0,AB
2312054,1,CS 101,4,9.0,AB
2312054,1,CS 111,2,8.0,BB
2312054,1,EC 101,4,9.0,AB
2312054,1,EC 111,2,10.0,AA
2312054,1,MA 101,4,8.0,BB
2312054,1,ME 111,2,8.0,BB
2312055,1,CE 102,3,6.0,CC
2312055,1,CH 101,4,8.0,BB
2312055,1,CH 111,2,9.0,AB
2312055,1,CS 101,4,7.0,BC
2312055,1,CS 111,2,9.0,AB
2312055,1,EC 101,4,6.0,CC
2312055,1,EC 111,2,10.0,AA
2312055,1,MA 101,4,5.0,CD
2312055,1,ME 111,2,8.0,BB
2312056,1,CE 102,3,8.0,BB
2312056,1,CH 101,4,9.0,AB
2312056,1,CH 111,2,10.0,AA
2312056,1,CS 101,4,8.0,BB
2312056,1,CS 111,2,9.0,AB
2312056,1,EC 101,4,8.0,BB
2312056,1,EC 111,2,10.0,AA
2312056,1,MA 101,4,6.0,CC
2312056,1,ME 111,2,8.0,BB
2312057,1,CE 102,3,9.0,AB
2312057,1,CH 101,4,10.0,AA
2312057,1,CH 111,2,7.0,BC
2312057,1,CS 101,4,6.0,CC
2312057,1,CS 111,2,8.0,BB
2312057,1,EC 101,4,8.0,BB
2312057,1,EC 111,2,10.0,AA
2312057,1,MA 101,4,9.0,AB
2312057,1,ME 111,2,7.0,BC
2312058,1,CE 102,3,6.0,CC
2312058,1,CH 101,4,8.0,BB
2312058,1,CH 111,2,6.0,CC
2312058,1,CS 101,4,6.0,CC
2312058,1,CS 111,2,9.0,AB
2312058,1,EC 101,4,6.0,CC
2312058,1,EC 111,2,10.0,AA
2312058,1,MA 101,4,6.0,CC
2312058,1,ME 111,2,8.0,BB
2312059,1,CE 102,3,8.0,BB
2312059,1,CH 101,4,7.0,BC
2312059,1,CH 111,2,10.0,AA
2312059,1,CS 101,4,6.0,CC
2312059,1,CS 111,2,9.0,AB
2312059,1,EC 101,4,7.0,BC
2312059,1,EC 111,2,10.0,AA
2312059,1,MA 101,4,7.0,BC
2312059,1,ME 111,2,9.0,AB
2312060,1,CE 102,3,8.0,BB
2312060,1,CH 101,4,10.0,AA
2312060,1,CH 111,2,10.0,AA
2312060,1,CS 101,4,7.0,BC
2312060,1,CS 111,2,9.0,AB
2312060,1,EC 101,4,9.0,AB
2312060,1,EC 111,2,10.0,AA
2312060,1,MA 101,4,8.0,BB
2312060,1,ME 111,2,9.0,AB
2312061,1,CE 102,3,8.0,BB
2312061,1,CH 101,4,9.0,AB
2312061,1,CH 111,2,9.0,AB
2312061,1,CS 101,4,7.0,BC
2312061,1,CS 111,2,10.0,AA
2312061,1,EC 101,4,8.0,BB
2312061,1,EC 111,2,10.0,AA
2312061,1,MA 101,4,7.0,BC
2312061,1,ME 111,2,9.0,AB
2312062,1,CE 102,3,5.0,CD
2312062,1,CH 101,4,6.0,CC
2312062,1,CH 111,2,7.0,BC
2312062,1,CS 101,4,7.0,BC
2312062,1,CS 111,2,9.0,AB
2312062,1,EC 101,4,6.0,CC
2312062,1,EC 111,2,10.0,AA
2312062,1,MA 101,4,4.0,DD
2312062,1,ME 111,2,7.0,BC
2312063,1,CE 102,3,7.0,BC
2312063,1,CH 101,4,6.0,CC
2312063,1,CH 111,2,9.0,AB
2312063,1,CS 101,4,7.0,BC
2312063,1,CS 111,2,9.0,AB
2312063,1,EC 101,4,6.0,CC
2312063,1,EC 111,2,10.0,AA
2312063,1,MA 101,4,8.0,BB
2312063,1,ME 111,2,7.0,BC
2312064,1,CE 102,3,8.0,BB
2312064,1,CH 101,4,9.0,AB
2312064,1,CH 111,2,10.0,AA
2312064,1,CS 101,4,6.0,CC
2312064,1,CS 111,2,9.0,AB
2312064,1,EC 101,4,7.0,BC
2312064,1,EC 111,2,10.0,AA
2312064,1,MA 101,4,6.0,CC
2312064,1,ME 111,2,9.0,AB
2312065,1,CE 102,3,7.0,BC
2312065,1,CH 101,4,7.0,BC
2312065,1,CH 111,2,9.0,AB
2312065,1,CS 101,4,6.0,CC
2312065,1,CS 111,2,10.0,AA
2312065,1,EC 101,4,6.0,CC
2312065,1,EC 111,2,10.0,AA
2312065,1,MA 101,4,6.0,CC
2312065,1,ME 111,2,10.0,AA
2312066,1,CE 102,3,5.0,CD
2312066,1,CH 101,4,7.0,BC
2312066,1,CH 111,2,8.0,BB
2312066,1,CS 101,4,6.0,CC
2312066,1,CS 111,2,9.0,AB
2312066,1,EC 101,4,7.0,BC
2312066,1,EC 111,2,10.0,AA
2312066,1,MA 101,4,6.0,CC
2312066,1,ME 111,2,8.0,BB
2312067,1,CE 102,3,6.0,CC
2312067,1,CH 101,4,8.0,BB
2312067,1,CH 111,2,9.0,AB
2312067,1,CS 101,4,6.0,CC
2312067,1,CS 111,2,9.0,AB
2312067,1,EC 101,4,6.0,CC
2312067,1,EC 111,2,10.0,AA
2312067,1,MA 101,4,6.0,CC
2312067,1,ME 111,2,8.0,BB
2312068,1,CE 102,3,8.0,BB
2312068,1,CH 101,4,8.0,BB
2312068,1,CH 111,2,9.0,AB
2312068,1,CS 101,4,6.0,CC
2312068,1,CS 111,2,8.0,BB
2312068,1,EC 101,4,6.0,CC
2312068,1,EC 111,2,10.0,AA
2312068,1,MA 101,4,6.0,CC
2312068,1,ME 111,2,9.0,AB
2312069,1,CE 102,3,9.0,AB
2312069,1,CH 101,4,9.0,AB
2312069,1,CH 111,2,10.0,AA
2312069,1,CS 101,4,8.0,BB
2312069,1,CS 111,2,9.0,AB
2312069,1,EC 101,4,10.0,AA
2312069,1,EC 111,2,10.0,AA
2312069,1,MA 101,4,8.0,BB
2312069,1,ME 111,2,8.0,BB
2312070,1,CE 102,3,7.0,BC
2312070,1,CH 101,4,7.0,BC
2312070,1,CH 111,2,8.0,BB
2312070,1,CS 101,4,5.0,CD
2312070,1,CS 111,2,9.0,AB
2312070,1,EC 101,4,7.0,BC
2312070,1,EC 111,2,10.0,AA
2312070,1,MA 101,4,6.0,CC
2312070,1,ME 111,2,7.0,BC
2312071,1,CE 102,3,7.0,BC
2312071,1,CH 101,4,7.0,BC
2312071,1,CH 111,2,9.0,AB
2312071,1,CS 101,4,7.0,BC
2312071,1,CS 111,2,9.0,AB
2312071,1,EC 101,4,7.0,BC
2312071,1,EC 111,2,10.0,AA
2312071,1,MA 101,4,6.0,CC
2312071,1,ME 111,2,7.0,BC
2312072,1,CE 102,3,9.0,AB
2312072,1,CH 101,4,10.0,AA
2312072,1,CH 111,2,9.0,AB
2312072,1,CS 101,4,9.0,AB
2312072,1,CS 111,2,9.0,AB
2312072,1,EC 101,4,10.0,AA
2312072,1,EC 111,2,10.0,AA
2312072,1,MA 101,4,10.0,AA
2312072,1,ME 111,2,7.0,BC
2312073,1,CE 102,3,8.0,BB
2312073,1,CH 101,4,9.0,AB
2312073,1,CH 111,2,10.0,AA
2312073,1,CS 101,4,10.0,AA
2312073,1,CS 111,2,9.0,AB
2312073,1,EC 101,4,9.0,AB
2312073,1,EC 111,2,10.0,AA
2312073,1,MA 101,4,9.0,AB
2312073,1,ME 111,2,9.0,AB
2312074,1,CE 102,3,6.0,CC
2312074,1,CH 101,4,9.0,AB
2312074,1,CH 111,2,10.0,AA
2312074,1,CS 101,4,7.0,BC
2312074,1,CS 111,2,8.0,BB
2312074,1,EC 101,4,7.0,BC
2312074,1,EC 111,2,10.0,AA
2312074,1,MA 101,4,7.0,BC
2312074,1,ME 111,2,7.0,BC
2312075,1,CE 102,3,7.0,BC
2312075,1,CH 101,4,9.0,AB
2312075,1,CH 111,2,10.0,AA
2312075,1,CS 101,4,7.0,BC
2312075,1,CS 111,2,9.0,AB
2312075,1,EC 101,4,8.0,BB
2312075,1,EC 111,2,10.0,AA
2312075,1,MA 101,4,7.0,BC
2312075,1,ME 111,2,8.0,BB
2312076,1,CE 102,3,8.0,BB
2312076,1,CH 101,4,9.0,AB
2312076,1,CH 111,2,10.0,AA
2312076,1,CS 101,4,8.0,BB
2312076,1,CS 111,2,10.0,AA
2312076,1,EC 101,4,10.0,AA
2312076,1,EC 111,2,10.0,AA
2312076,1,MA 101,4,8.0,BB
2312076,1,ME 111,2,8.0,BB
2312077,1,CE 102,3,7.0,BC
2312077,1,CH 101,4,7.0,BC
2312077,1,CH 111,2,9.0,AB
2312077,1,CS 101,4,5.0,CD
2312077,1,CS 111,2,9.0,AB
2312077,1,EC 101,4,9.0,AB
2312077,1,EC 111,2,10.0,AA
2312077,1,MA 101,4,7.0,BC
2312077,1,ME 111,2,9.0,AB
2312078,1,CE 102,3,9.0,AB
2312078,1,CH 101,4,8.0,BB
2312078,1,CH 111,2,9.0,AB
2312078,1,CS 101,4,6.0,CC
2312078,1,CS 111,2,9.0,AB
2312078,1,EC 101,4,8.0,BB
2312078,1,EC 111,2,10.0,AA
2312078,1,MA 101,4,8.0,BB
2312078,1,ME 111,2,10.0,AA
2312079,1,CE 102,3,9.0,AB
2312079,1,CH 101,4,9.0,AB
2312079,1,CH 111,2,9.0,AB
2312079,1,CS 101,4,7.0,BC
2312079,1,CS 111,2,9.0,AB
2312079,1,EC 101,4,7.0,BC
2312079,1,EC 111,2,10.0,AA
2312079,1,MA 101,4,8.0,BB
2312079,1,ME 111,2,9.0,AB
2312080,1,CE 102,3,7.0,BC
2312080,1,CH 101,4,8.0,BB
2312080,1,CH 111,2,9.0,AB
2312080,1,CS 101,4,7.0,BC
2312080,1,CS 111,2,8.0,BB
2312080,1,EC 101,4,8.0,BB
2312080,1,EC 111,2,10.0,AA
2312080,1,MA 101,4,7.0,BC
2312080,1,ME 111,2,8.0,BB
2312081,1,CE 102,3,7.0,BC
2312081,1,CH 101,4,5.0,CD
2312081,1,CH 111,2,10.0,AA
2312081,1,CS 101,4,4.0,DD
2312081,1,CS 111,2,8.0,BB
2312081,1,EC 101,4,5.0,CD
2312081,1,EC 111,2,10.0,AA
2312081,1,MA 101,4,4.0,DD
2312081,1,ME 111,2,9.0,AB
2312082,1,CE 102,3,6.0,CC
2312082,1,CH 101,4,7.0,BC
2312082,1,CH 111,2,9.0,AB
2312082,1,CS 101,4,4.0,DD
2312082,1,CS 111,2,8.0,BB
2312082,1,EC 101,4,7.0,BC
2312082,1,EC 111,2,10.0,AA
2312082,1,MA 101,4,5.0,CD
2312082,1,ME 111,2,7.0,BC
2312083,1,CE 102,3,6.0,CC
2312083,1,CH 101,4,8.0,BB
2312083,1,CH 111,2,9.0,AB
2312083,1,CS 101,4,8.0,BB
2312083,1,CS 111,2,9.0,AB
2312083,1,EC 101,4,7.0,BC
2312083,1,EC 111,2,10.0,AA
2312083,1,MA 101,4,7.0,BC
2312083,1,ME 111,2,9.0,AB
2312084,1,CE 102,3,7.0,BC
2312084,1,CH 101,4,7.0,BC
2312084,1,CH 111,2,9.0,AB
2312084,1,CS 101,4,6.0,CC
2312084,1,CS 111,2,9.0,AB
2312084,1,EC 101,4,7.0,BC
2312084,1,EC 111,2,10.0,AA
2312084,1,MA 101,4,7.0,BC
2312084,1,ME 111,2,9.0,AB
2312085,1,CE 102,3,6.0,CC
2312085,1,CH 101,4,6.0,CC
2312085,1,CH 111,2,7.0,BC
2312085,1,CS 101,4,4.0,DD
2312085,1,CS 111,2,9.0,AB
2312085,1,EC 101,4,6.0,CC
2312085,1,EC 111,2,10.0,AA
2312085,1,MA 101,4,5.0,CD
2312085,1,ME 111,2,7.0,BC
2312086,1,CE 102,3,5.0,CD
2312086,1,CH 101,4,8.0,BB
2312086,1,CH 111,2,10.0,AA
2312086,1,CS 101,4,6.0,CC
2312086,1,CS 111,2,8.0,BB
2312086,1,EC 101,4,6.0,CC
2312086,1,EC 111,2,10.0,AA
2312086,1,MA 101,4,6.0,CC
2312086,1,ME 111,2,10.0,AA
2312087,1,CE 102,3,9.0,AB
2312087,1,CH 101,4,9.0,AB
2312087,1,CH 111,2,8.0,BB
2312087,1,CS 101,4,8.0,BB
2312087,1,CS 111,2,10.0,AA
2312087,1,EC 101,4,7.0,BC
2312087,1,EC 111,2,10.0,AA
2312087,1,MA 101,4,6.0,CC
2312087,1,ME 111,2,10.0,AA
2312088,1,CE 102,3,8.0,BB
2312088,1,CH 101,4,8.0,BB
2312088,1,CH 111,2,8.0,BB
2312088,1,CS 101,4,4.0,DD
2312088,1,CS 111,2,9.0,AB
2312088,1,EC 101,4,5.0,CD
2312088,1,EC 111,2,10.0,AA
2312088,1,MA 101,4,6.0,CC
2312088,1,ME 111,2,10.0,AA
2312089,1,CE 102,3,7.0,BC
2312089,1,CH 101,4,6.0,CC
2312089,1,CH 111,2,8.0,BB
2312089,1,CS 101,4,4.0,DD
2312089,1,CS 111,2,8.0,BB
2312089,1,EC 101,4,7.0,BC
2312089,1,EC 111,2,10.0,AA
2312089,1,MA 101,4,5.0,CD
2312089,1,ME 111,2,8.0,BB
2312090,1,CE 102,3,10.0,AA
2312090,1,CH 101,4,9.0,AB
2312090,1,CH 111,2,10.0,AA
2312090,1,CS 101,4,7.0,BC
2312090,1,CS 111,2,10.0,AA
2312090,1,EC 101,4,10.0,AA
2312090,1,EC 111,2,10.0,AA
2312090,1,MA 101,4,10.0,AA
2312090,1,ME 111,2,10.0,AA
2312091,1,CE 102,3,9.0,AB
2312091,1,CH 101,4,7.0,BC
2312091,1,CH 111,2,9.0,AB
2312091,1,CS 101,4,6.0,CC
2312091,1,CS 111,2,10.0,AA
2312091,1,EC 101,4,4.0,DD
2312091,1,EC 111,2,10.0,AA
2312091,1,MA 101,4,4.0,DD
2312091,1,ME 111,2,8.0,BB
2312092,1,CE 102,3,10.0,AA
2312092,1,CH 101,4,10.0,AA
2312092,1,CH 111,2,9.0,AB
2312092,1,CS 101,4,8.0,BB
2312092,1,CS 111,2,10.0,AA
2312092,1,EC 101,4,8.0,BB
2312092,1,EC 111,2,10.0,AA
2312092,1,MA 101,4,9.0,AB
2312092,1,ME 111,2,9.0,AB
2312093,1,CE 102,3,8.0,BB
2312093,1,CH 101,4,7.0,BC
2312093,1,CH 111,2,9.0,AB
2312093,1,CS 101,4,0.0,F
2312093,1,CS 111,2,7.0,BC
2312093,1,EC 101,4,4.0,DD
2312093,1,EC 111,2,9.0,AB
2312093,1,MA 101,4,0.0,F
2312093,1,ME 111,2,6.0,CC
2312094,1,CE 102,3,8.0,BB
2312094,1,CH 101,4,4.0,DD
2312094,1,CH 111,2,9.0,AB
2312094,1,CS 101,4,4.0,DD
2312094,1,CS 111,2,9.0,AB
2312094,1,EC 101,4,4.0,DD
2312094,1,EC 111,2,9.0,AB
2312094,1,MA 101,4,0.0,F
2312094,1,ME 111,2,6.0,CC
2312095,1,CE 102,3,9.0,AB
2312095,1,CH 101,4,9.0,AB
2312095,1,CH 111,2,9.0,AB
2312095,1,CS 101,4,7.0,BC
2312095,1,CS 111,2,9.0,AB
2312095,1,EC 101,4,5.0,CD
2312095,1,EC 111,2,10.0,AA
2312095,1,MA 101,4,7.0,BC
2312095,1,ME 111,2,8.0,BB
2312096,1,CE 102,3,9.0,AB
2312096,1,CH 101,4,10.0,AA
2312096,1,CH 111,2,10.0,AA
2312096,1,CS 101,4,8.0,BB
2312096,1,CS 111,2,10.0,AA
2312096,1,EC 101,4,8.0,BB
2312096,1,EC 111,2,10.0,AA
2312096,1,MA 101,4,7.0,BC
2312096,1,ME 111,2,8.0,BB
2312097,1,CE 102,3,8.0,BB
2312097,1,CH 101,4,10.0,AA
2312097,1,CH 111,2,10.0,AA
2312097,1,CS 101,4,7.0,BC
2312097,1,CS 111,2,10.0,AA
2312097,1,EC 101,4,6.0,CC
2312097,1,EC 111,2,10.0,AA
2312097,1,MA 101,4,5.0,CD
2312097,1,ME 111,2,8.0,BB
2312098,1,CE 102,3,10.0,AA
2312098,1,CH 101,4,10.0,AA
2312098,1,CH 111,2,10.0,AA
2312098,1,CS 101,4,7.0,BC
2312098,1,CS 111,2,10.0,AA
2312098,1,EC 101,4,9.0,AB
2312098,1,EC 111,2,10.0,AA
2312098,1,MA 101,4,9.0,AB
2312098,1,ME 111,2,10.0,AA
2312099,1,CE 102,3,10.0,AA
2312099,1,CH 101,4,8.0,BB
2312099,1,CH 111,2,10.0,AA
2312099,1,CS 101,4,10.0,AA
2312099,1,CS 111,2,10.0,AA
2312099,1,EC 101,4,10.0,AA
2312099,1,EC 111,2,9.0,AB
2312099,1,MA 101,4,8.0,BB
2312099,1,ME 111,2,10.0,AA
2312100,1,CE 102,3,9.0,AB
2312100,1,CH 101,4,9.0,AB
2312100,1,CH 111,2,9.0,AB
2312100,1,CS 101,4,9.0,AB
2312100,1,CS 111,2,10.0,AA
2312100,1,EC 101,4,6.0,CC
2312100,1,EC 111,2,10.0,AA
2312100,1,MA 101,4,7.0,BC
2312100,1,ME 111,2,10.0,AA
2312101,1,CE 102,3,7.0,BC
2312101,1,CH 101,4,7.0,BC
2312101,1,CH 111,2,10.0,AA
2312101,1,CS 101,4,0.0,F
2312101,1,CS 111,2,6.0,CC
2312101,1,EC 101,4,4.0,DD
2312101,1,EC 111,2,9.0,AB
2312101,1,MA 101,4,4.0,DD
2312101,1,ME 111,2,9.0,AB
2312102,1,CE 102,3,9.0,AB
2312102,1,CH 101,4,9.0,AB
2312102,1,CH 111,2,9.0,AB
2312102,1,CS 101,4,8.0,BB
2312102,1,CS 111,2,8.0,BB
2312102,1,EC 101,4,5.0,CD
2312102,1,EC 111,2,8.0,BB
2312102,1,MA 101,4,4.0,DD
2312102,1,ME 111,2,9.0,AB
2312103,1,CE 102,3,7.0,BC
2312103,1,CH 101,4,9.0,AB
2312103,1,CH 111,2,10.0,AA
2312103,1,CS 101,4,7.0,BC
2312103,1,CS 111,2,9.0,AB
2312103,1,EC 101,4,7.0,BC
2312103,1,EC 111,2,10.0,AA
2312103,1,MA 101,4,7.0,BC
2312103,1,ME 111,2,8.0,BB
2312104,1,CE 102,3,7.0,BC
2312104,1,CH 101,4,6.0,CC
2312104,1,CH 111,2,9.0,AB
2312104,1,CS 101,4,0.0,F
2312104,1,CS 111,2,9.0,AB
2312104,1,EC 101,4,4.0,DD
2312104,1,EC 111,2,8.0,BB
2312104,1,MA 101,4,4.0,DD
2312104,1,ME 111,2,8.0,BB
2312105,1,CE 102,3,7.0,BC
2312105,1,CH 101,4,8.0,BB
2312105,1,CH 111,2,9.0,AB
2312105,1,CS 101,4,6.0,CC
2312105,1,CS 111,2,7.0,BC
2312105,1,EC 101,4,7.0,BC
2312105,1,EC 111,2,10.0,AA
2312105,1,MA 101,4,8.0,BB
2312105,1,ME 111,2,7.0,BC
2312106,1,CE 102,3,9.0,AB
2312106,1,CH 101,4,8.0,BB
2312106,1,CH 111,2,10.0,AA
2312106,1,CS 101,4,8.0,BB
2312106,1,CS 111,2,8.0,BB
2312106,1,EC 101,4,6.0,CC
2312106,1,EC 111,2,10.0,AA
2312106,1,MA 101,4,5.0,CD
2312106,1,ME 111,2,8.0,BB
2312107,1,CE 102,3,10.0,AA
2312107,1,CH 101,4,10.0,AA
2312107,1,CH 111,2,10.0,AA
2312107,1,CS 101,4,7.0,BC
2312107,1,CS 111,2,10.0,AA
2312107,1,EC 101,4,9.0,AB
2312107,1,EC 111,2,10.0,AA
2312107,1,MA 101,4,9.0,AB
2312107,1,ME 111,2,9.0,AB
2312108,1,CE 102,3,8.0,BB
2312108,1,CH 101,4,7.0,BC
2312108,1,CH 111,2,10.0,AA
2312108,1,CS 101,4,5.0,CD
2312108,1,CS 111,2,7.0,BC
2312108,1,EC 101,4,4.0,DD
2312108,1,EC 111,2,9.0,AB
2312108,1,MA 101,4,5.0,CD
2312108,1,ME 111,2,8.0,BB
2312109,1,CE 102,3,9.0,AB
2312109,1,CH 101,4,8.0,BB
2312109,1,CH 111,2,10.0,AA
2312109,1,CS 101,4,6.0,CC
2312109,1,CS 111,2,9.0,AB
2312109,1,EC 101,4,7.0,BC
2312109,1,EC 111,2,10.0,AA
2312109,1,MA 101,4,7.0,BC
2312109,1,ME 111,2,8.0,BB
2312110,1,CE 102,3,8.0,BB
2312110,1,CH 101,4,8.0,BB
2312110,1,CH 111,2,10.0,AA
2312110,1,CS 101,4,7.0,BC
2312110,1,CS 111,2,8.0,BB
2312110,1,EC 101,4,6.0,CC
2312110,1,EC 111,2,10.0,AA
2312110,1,MA 101,4,6.0,CC
2312110,1,ME 111,2,9.0,AB
2312111,1,CE 102,3,9.0,AB
2312111,1,CH 101,4,9.0,AB
2312111,1,CH 111,2,10.0,AA
2312111,1,CS 101,4,6.0,CC
2312111,1,CS 111,2,9.0,AB
2312111,1,EC 101,4,8.0,BB
2312111,1,EC 111,2,9.0,AB
2312111,1,MA 101,4,7.0,BC
2312111,1,ME 111,2,8.0,BB
2312112,1,CE 102,3,9.0,AB
2312112,1,CH 101,4,10.0,AA
2312112,1,CH 111,2,9.0,AB
2312112,1,CS 101,4,9.0,AB
2312112,1,CS 111,2,10.0,AA
2312112,1,EC 101,4,8.0,BB
2312112,1,EC 111,2,10.0,AA
2312112,1,MA 101,4,9.0,AB
2312112,1,ME 111,2,8.0,BB
2312113,1,CE 102,3,9.0,AB
2312113,1,CH 101,4,6.0,CC
2312113,1,CH 111,2,8.0,BB
2312113,1,CS 101,4,5.0,CD
2312113,1,CS 111,2,10.0,AA
2312113,1,EC 101,4,5.0,CD
2312113,1,EC 111,2,9.0,AB
2312113,1,MA 101,4,5.0,CD
2312113,1,ME 111,2,8.0,BB
2312114,1,CE 102,3,10.0,AA
2312114,1,CH 101,4,9.0,AB
2312114,1,CH 111,2,10.0,AA
2312114,1,CS 101,4,8.0,BB
2312114,1,CS 111,2,10.0,AA
2312114,1,EC 101,4,9.0,AB
2312114,1,EC 111,2,10.0,AA
2312114,1,MA 101,4,10.0,AA
2312114,1,ME 111,2,10.0,AA
2312115,1,CE 102,3,7.0,BC
2312115,1,CH 101,4,9.0,AB
2312115,1,CH 111,2,10.0,AA
2312115,1,CS 101,4,7.0,BC
2312115,1,CS 111,2,9.0,AB
2312115,1,EC 101,4,8.0,BB
2312115,1,EC 111,2,10.0,AA
2312115,1,MA 101,4,9.0,AB
2312115,1,ME 111,2,8.0,BB
2312116,1,CE 102,3,9.0,AB
2312116,1,CH 101,4,9.0,AB
2312116,1,CH 111,2,9.0,AB
2312116,1,CS 101,4,6.0,CC
2312116,1,CS 111,2,10.0,AA
2312116,1,EC 101,4,7.0,BC
2312116,1,EC 111,2,10.0,AA
2312116,1,MA 101,4,8.0,BB
2312116,1,ME 111,2,8.0,BB
2312117,1,CE 102,3,9.0,AB
2312117,1,CH 101,4,9.0,AB
2312117,1,CH 111,2,8.0,BB
2312117,1,CS 101,4,7.0,BC
2312117,1,CS 111,2,10.0,AA
2312117,1,EC 101,4,10.0,AA
2312117,1,EC 111,2,9.0,AB
2312117,1,MA 101,4,10.0,AA
2312117,1,ME 111,2,8.0,BB
2312118,1,CE 102,3,10.0,AA
2312118,1,CH 101,4,9.0,AB
2312118,1,CH 111,2,9.0,AB
2312118,1,CS 101,4,8.0,BB
2312118,1,CS 111,2,10.0,AA
2312118,1,EC 101,4,8.0,BB
2312118,1,EC 111,2,9.0,AB
2312118,1,MA 101,4,8.0,BB
2312118,1,ME 111,2,9.0,AB
2312119,1,CE 102,3,10.0,AA
2312119,1,CH 101,4,9.0,AB
2312119,1,CH 111,2,9.0,AB
2312119,1,CS 101,4,8.0,BB
2312119,1,CS 111,2,10.0,AA
2312119,1,EC 101,4,7.0,BC
2312119,1,EC 111,2,9.0,AB
2312119,1,MA 101,4,8.0,BB
2312119,1,ME 111,2,8.0,BB
2312120,1,CE 102,3,10.0,AA
2312120,1,CH 101,4,10.0,AA
2312120,1,CH 111,2,10.0,AA
2312120,1,CS 101,4,9.0,AB
2312120,1,CS 111,2,10.0,AA
2312120,1,EC 101,4,9.0,AB
2312120,1,EC 111,2,10.0,AA
2312120,1,MA 101,4,9.0,AB
2312120,1,ME 111,2,7.0,BC
2312121,1,CE 102,3,8.0,BB
2312121,1,CH 101,4,6.0,CC
2312121,1,CH 111,2,10.0,AA
2312121,1,CS 101,4,9.0,AB
2312121,1,CS 111,2,10.0,AA
2312121,1,EC 101,4,6.0,CC
2312121,1,EC 111,2,10.0,AA
2312121,1,MA 101,4,7.0,BC
2312121,1,ME 111,2,8.0,BB
2312122,1,CE 102,3,10.0,AA
2312122,1,CH 101,4,10.0,AA
2312122,1,CH 111,2,10.0,AA
2312122,1,CS 101,4,9.0,AB
2312122,1,CS 111,2,10.0,AA
2312122,1,EC 101,4,8.0,BB
2312122,1,EC 111,2,10.0,AA
2312122,1,MA 101,4,8.0,BB
2312122,1,ME 111,2,9.0,AB
2312123,1,CE 102,3,10.0,AA
2312123,1,CH 101,4,8.0,BB
2312123,1,CH 111,2,9.0,AB
2312123,1,CS 101,4,10.0,AA
2312123,1,CS 111,2,10.0,AA
2312123,1,EC 101,4,7.0,BC
2312123,1,EC 111,2,10.0,AA
2312123,1,MA 101,4,7.0,BC
2312123,1,ME 111,2,9.0,AB
2312124,1,CE 102,3,9.0,AB
2312124,1,CH 101,4,8.0,BB
2312124,1,CH 111,2,9.0,AB
2312124,1,CS 101,4,10.0,AA
2312124,1,CS 111,2,10.0,AA
2312124,1,EC 101,4,6.0,CC
2312124,1,EC 111,2,9.0,AB
2312124,1,MA 101,4,8.0,BB
2312124,1,ME 111,2,8.0,BB
2312125,1,CE 102,3,8.0,BB
