regn_no,semester,subject_code,credits,grade_point,grade
2312040,2,EE 101,4,6.0,CC
2312040,2,EE 111,2,9.0,AB
2312040,2,HS 101,3,8.0,BB
2312040,2,HS 111,2,9.0,AB
2312040,2,MA 102,4,6.0,CC
2312040,2,ME 101,4,4.0,DD
2312040,2,PH 101,4,7.0,BC
2312040,2,PH 111,2,7.0,BC
2312041,2,CE 101,3,5.0,CD
2312041,2,EE 101,4,9.0,AB
2312041,2,EE 111,2,10.0,AA
2312041,2,HS 101,3,8.0,BB
2312041,2,HS 111,2,9.0,AB
2312041,2,MA 102,4,7.0,BC
2312041,2,ME 101,4,7.0,BC
2312041,2,PH 101,4,10.0,AA
2312041,2,PH 111,2,9.0,AB
2312042,2,CE 101,3,5.0,CD
2312042,2,EE 101,4,7.0,BC
2312042,2,EE 111,2,9.0,AB
2312042,2,HS 101,3,7.0,BC
2312042,2,HS 111,2,9.0,AB
2312042,2,MA 102,4,8.0,BB
2312042,2,ME 101,4,6.0,CC
2312042,2,PH 101,4,9.0,AB
2312042,2,PH 111,2,8.0,BB
2312043,2,CE 101,3,8.0,BB
2312043,2,EE 101,4,8.0,BB
2312043,2,EE 111,2,10.0,AA
2312043,2,HS 101,3,8.0,BB
2312043,2,HS 111,2,9.0,AB
2312043,2,MA 102,4,8.0,BB
2312043,2,ME 101,4,5.0,CD
2312043,2,PH 101,4,8.0,BB
2312043,2,PH 111,2,9.0,AB
2312044,2,CE 101,3,7.0,BC
2312044,2,EE 101,4,8.0,BB
2312044,2,EE 111,2,10.0,AA
2312044,2,HS 101,3,9.0,AB
2312044,2,HS 111,2,9.0,AB
2312044,2,MA 102,4,8.0,BB
2312044,2,ME 101,4,5.0,CD
2312044,2,PH 101,4,7.0,BC
2312044,2,PH 111,2,10.0,AA
2312045,2,CE 101,3,7.0,BC
2312045,2,EE 101,4,10.0,AA
2312045,2,EE 111,2,10.0,AA
2312045,2,HS 101,3,7.0,BC
2312045,2,HS 111,2,9.0,AB
2312045,2,MA 102,4,7.0,BC
2312045,2,ME 101,4,5.0,CD
2312045,2,PH 101,4,9.0,AB
2312045,2,PH 111,2,9.0,AB
2312046,2,CE 101,3,7.0,BC
2312046,2,EE 101,4,7.0,BC
2312046,2,EE 111,2,10.0,AA
2312046,2,HS 101,3,7.0,BC
2312046,2,HS 111,2,9.0,AB
2312046,2,MA 102,4,5.0,CD
2312046,2,ME 101,4,7.0,BC
2312046,2,PH 101,4,6.0,CC
2312046,2,PH 111,2,9.0,AB
2312047,2,CE 101,3,8.0,BB
2312047,2,EE 101,4,10.0,AA
2312047,2,EE 111,2,10.0,AA
2312047,2,HS 101,3,10.0,AA
2312047,2,HS 111,2,9.0,AB
2312047,2,MA 102,4,8.0,BB
2312047,2,ME 101,4,5.0,CD
2312047,2,PH 101,4,9.0,AB
2312047,2,PH 111,2,10.0,AA
2312048,2,CE 101,3,7.0,BC
2312048,2,EE 101,4,7.0,BC
2312048,2,EE 111,2,10.0,AA
2312048,2,HS 101,3,9.0,AB
2312048,2,HS 111,2,8.0,BB
2312048,2,MA 102,4,7.0,BC
2312048,2,ME 101,4,5.0,CD
2312048,2,PH 101,4,7.0,BC
2312048,2,PH 111,2,9.0,AB
2312049,2,CE 101,3,6.0,CC
2312049,2,EE 101,4,7.0,BC
2312049,2,EE 111,2,10.0,AA
2312049,2,HS 101,3,6.0,CC
2312049,2,HS 111,2,9.0,AB
2312049,2,MA 102,4,5.0,CD
2312049,2,ME 101,4,4.0,DD
2312049,2,PH 101,4,5.0,CD
2312049,2,PH 111,2,9.0,AB
2312050,2,CE 101,3,4.0,DD
2312050,2,EE 101,4,0.0,F
2312050,2,EE 111,2,9.0,AB
2312050,2,HS 101,3,4.0,DD
2312050,2,HS 111,2,9.0,AB
2312050,2,MA 102,4,4.0,DD
2312050,2,ME 101,4,0.0,F
2312050,2,PH 101,4,0.0,F
2312050,2,PH 111,2,6.0,CC
2312051,2,CE 101,3,6.0,CC
2312051,2,EE 101,4,7.0,BC
2312051,2,EE 111,2,10.0,AA
2312051,2,HS 101,3,9.0,AB
2312051,2,HS 111,2,7.0,BC
2312051,2,MA 102,4,6.0,CC
2312051,2,ME 101,4,5.0,CD
2312051,2,PH 101,4,6.0,CC
2312051,2,PH 111,2,9.0,AB
2312052,2,CE 101,3,8.0,BB
2312052,2,EE 101,4,9.0,AB
2312052,2,EE 111,2,10.0,AA
2312052,2,HS 101,3,8.0,BB
2312052,2,HS 111,2,9.0,AB
2312052,2,MA 102,4,8.0,BB
2312052,2,ME 101,4,6.0,CC
2312052,2,PH 101,4,10.0,AA
2312052,2,PH 111,2,9.0,AB
2312053,2,CE 101,3,7.0,BC
2312053,2,EE 101,4,10.0,AA
2312053,2,EE 111,2,10.0,AA
2312053,2,HS 101,3,9.0,AB
2312053,2,HS 111,2,9.0,AB
2312053,2,MA 102,4,8.0,BB
2312053,2,ME 101,4,10.0,AA
2312053,2,PH 101,4,10.0,AA
2312053,2,PH 111,2,10.0,AA
2312054,2,CE 101,3,9.0,AB
2312054,2,EE 101,4,9.0,AB
2312054,2,EE 111,2,9.0,AB
2312054,2,HS 101,3,9.0,AB
2312054,2,HS 111,2,8.0,BB
2312054,2,MA 102,4,8.0,BB
2312054,2,ME 101,4,8.0,BB
2312054,2,PH 101,4,9.0,AB
2312054,2,PH 111,2,9.0,AB
2312055,2,CE 101,3,7.0,BC
2312055,2,EE 101,4,9.0,AB
2312055,2,EE 111,2,9.0,AB
2312055,2,HS 101,3,7.0,BC
2312055,2,HS 111,2,9.0,AB
2312055,2,MA 102,4,6.0,CC
2312055,2,ME 101,4,6.0,CC
2312055,2,PH 101,4,9.0,AB
2312055,2,PH 111,2,8.0,BB
2312056,2,CE 101,3,8.0,BB
2312056,2,EE 101,4,8.0,BB
2312056,2,EE 111,2,10.0,AA
2312056,2,HS 101,3,9.0,AB
2312056,2,HS 111,2,9.0,AB
2312056,2,MA 102,4,8.0,BB
2312056,2,ME 101,4,8.0,BB
2312056,2,PH 101,4,9.0,AB
2312056,2,PH 111,2,10.0,AA
2312057,2,CE 101,3,7.0,BC
2312057,2,EE 101,4,9.0,AB
2312057,2,EE 111,2,10.0,AA
2312057,2,HS 101,3,9.0,AB
2312057,2,HS 111,2,9.0,AB
2312057,2,MA 102,4,8.0,BB
2312057,2,ME 101,4,6.0,CC
2312057,2,PH 101,4,7.0,BC
2312057,2,PH 111,2,9.0,AB
2312058,2,CE 101,3,6.0,CC
2312058,2,EE 101,4,6.0,CC
2312058,2,EE 111,2,10.0,AA
2312058,2,HS 101,3,7.0,BC
2312058,2,HS 111,2,6.0,CC
2312058,2,MA 102,4,7.0,BC
2312058,2,ME 101,4,4.0,DD
2312058,2,PH 101,4,6.0,CC
2312058,2,PH 111,2,9.0,AB
2312059,2,CE 101,3,7.0,BC
2312059,2,EE 101,4,8.0,BB
2312059,2,EE 111,2,10.0,AA
2312059,2,HS 101,3,9.0,AB
2312059,2,HS 111,2,9.0,AB
2312059,2,MA 102,4,7.0,BC
2312059,2,ME 101,4,7.0,BC
2312059,2,PH 101,4,8.0,BB
2312059,2,PH 111,2,10.0,AA
2312060,2,CE 101,3,9.0,AB
2312060,2,EE 101,4,8.0,BB
2312060,2,EE 111,2,9.0,AB
2312060,2,HS 101,3,9.0,AB
2312060,2,HS 111,2,9.0,AB
2312060,2,MA 102,4,8.0,BB
2312060,2,ME 101,4,6.0,CC
2312060,2,PH 101,4,10.0,AA
2312060,2,PH 111,2,9.0,AB
2312061,2,CE 101,3,7.0,BC
2312061,2,EE 101,4,9.0,AB
2312061,2,EE 111,2,9.0,AB
2312061,2,HS 101,3,8.0,BB
2312061,2,HS 111,2,9.0,AB
2312061,2,MA 102,4,9.0,AB
2312061,2,ME 101,4,6.0,CC
2312061,2,PH 101,4,9.0,AB
2312061,2,PH 111,2,10.0,AA
2312062,2,CE 101,3,6.0,CC
2312062,2,EE 101,4,8.0,BB
2312062,2,EE 111,2,9.0,AB
2312062,2,HS 101,3,7.0,BC
2312062,2,HS 111,2,9.0,AB
2312062,2,MA 102,4,6.0,CC
2312062,2,ME 101,4,5.0,CD
2312062,2,PH 101,4,6.0,CC
2312062,2,PH 111,2,9.0,AB
2312063,2,CE 101,3,4.0,DD
2312063,2,EE 101,4,9.0,AB
2312063,2,EE 111,2,9.0,AB
2312063,2,HS 101,3,9.0,AB
2312063,2,HS 111,2,9.0,AB
2312063,2,MA 102,4,7.0,BC
2312063,2,ME 101,4,5.0,CD
2312063,2,PH 101,4,8.0,BB
2312063,2,PH 111,2,8.0,BB
2312064,2,CE 101,3,5.0,CD
2312064,2,EE 101,4,8.0,BB
2312064,2,EE 111,2,10.0,AA
2312064,2,HS 101,3,9.0,AB
2312064,2,HS 111,2,9.0,AB
2312064,2,MA 102,4,9.0,AB
2312064,2,ME 101,4,6.0,CC
2312064,2,PH 101,4,6.0,CC
2312064,2,PH 111,2,9.0,AB
2312065,2,CE 101,3,5.0,CD
2312065,2,EE 101,4,7.0,BC
2312065,2,EE 111,2,9.0,AB
2312065,2,HS 101,3,8.0,BB
2312065,2,HS 111,2,9.0,AB
2312065,2,MA 102,4,6.0,CC
2312065,2,ME 101,4,5.0,CD
2312065,2,PH 101,4,7.0,BC
2312065,2,PH 111,2,9.0,AB
2312066,2,CE 101,3,6.0,CC
2312066,2,EE 101,4,7.0,BC
2312066,2,EE 111,2,9.0,AB
2312066,2,HS 101,3,9.0,AB
2312066,2,HS 111,2,9.0,AB
2312066,2,MA 102,4,8.0,BB
2312066,2,ME 101,4,5.0,CD
2312066,2,PH 101,4,7.0,BC
2312066,2,PH 111,2,8.0,BB
2312067,2,CE 101,3,6.0,CC
2312067,2,EE 101,4,7.0,BC
2312067,2,EE 111,2,9.0,AB
2312067,2,HS 101,3,9.0,AB
2312067,2,HS 111,2,9.0,AB
2312067,2,MA 102,4,8.0,BB
2312067,2,ME 101,4,5.0,CD
2312067,2,PH 101,4,7.0,BC
2312067,2,PH 111,2,9.0,AB
2312068,2,CE 101,3,5.0,CD
2312068,2,EE 101,4,8.0,BB
2312068,2,EE 111,2,10.0,AA
2312068,2,HS 101,3,10.0,AA
2312068,2,HS 111,2,9.0,AB
2312068,2,MA 102,4,7.0,BC
2312068,2,ME 101,4,5.0,CD
2312068,2,PH 101,4,7.0,BC
2312068,2,PH 111,2,9.0,AB
2312069,2,CE 101,3,7.0,BC
2312069,2,EE 101,4,10.0,AA
2312069,2,EE 111,2,10.0,AA
2312069,2,HS 101,3,10.0,AA
2312069,2,HS 111,2,9.0,AB
2312069,2,MA 102,4,7.0,BC
2312069,2,ME 101,4,5.0,CD
2312069,2,PH 101,4,9.0,AB
2312069,2,PH 111,2,8.0,BB
2312070,2,CE 101,3,6.0,CC
2312070,2,EE 101,4,8.0,BB
2312070,2,EE 111,2,10.0,AA
2312070,2,HS 101,3,8.0,BB
2312070,2,HS 111,2,9.0,AB
2312070,2,MA 102,4,8.0,BB
2312070,2,ME 101,4,4.0,DD
2312070,2,PH 101,4,9.0,AB
2312070,2,PH 111,2,8.0,BB
2312071,2,CE 101,3,6.0,CC
2312071,2,EE 101,4,9.0,AB
2312071,2,EE 111,2,10.0,AA
2312071,2,HS 101,3,9.0,AB
2312071,2,HS 111,2,8.0,BB
2312071,2,MA 102,4,8.0,BB
2312071,2,ME 101,4,8.0,BB
2312071,2,PH 101,4,9.0,AB
2312071,2,PH 111,2,9.0,AB
2312072,2,CE 101,3,9.0,AB
2312072,2,EE 101,4,10.0,AA
2312072,2,EE 111,2,10.0,AA
2312072,2,HS 101,3,10.0,AA
2312072,2,HS 111,2,9.0,AB
2312072,2,MA 102,4,10.0,AA
2312072,2,ME 101,4,7.0,BC
2312072,2,PH 101,4,10.0,AA
2312072,2,PH 111,2,9.0,AB
2312073,2,CE 101,3,8.0,BB
2312073,2,EE 101,4,10.0,AA
2312073,2,EE 111,2,10.0,AA
2312073,2,HS 101,3,10.0,AA
2312073,2,HS 111,2,9.0,AB
2312073,2,MA 102,4,9.0,AB
2312073,2,ME 101,4,7.0,BC
2312073,2,PH 101,4,10.0,AA
2312073,2,PH 111,2,9.0,AB
2312074,2,CE 101,3,7.0,BC
2312074,2,EE 101,4,9.0,AB
2312074,2,EE 111,2,9.0,AB
2312074,2,HS 101,3,9.0,AB
2312074,2,HS 111,2,9.0,AB
2312074,2,MA 102,4,8.0,BB
2312074,2,ME 101,4,5.0,CD
2312074,2,PH 101,4,8.0,BB
2312074,2,PH 111,2,9.0,AB
2312075,2,CE 101,3,8.0,BB
2312075,2,EE 101,4,10.0,AA
2312075,2,EE 111,2,10.0,AA
2312075,2,HS 101,3,9.0,AB
2312075,2,HS 111,2,9.0,AB
2312075,2,MA 102,4,9.0,AB
2312075,2,ME 101,4,7.0,BC
2312075,2,PH 101,4,9.0,AB
2312075,2,PH 111,2,9.0,AB
2312076,2,CE 101,3,9.0,AB
2312076,2,EE 101,4,10.0,AA
2312076,2,EE 111,2,10.0,AA
2312076,2,HS 101,3,9.0,AB
2312076,2,HS 111,2,9.0,AB
2312076,2,MA 102,4,9.0,AB
2312076,2,ME 101,4,7.0,BC
2312076,2,PH 101,4,9.0,AB
2312076,2,PH 111,2,10.0,AA
2312077,2,CE 101,3,5.0,CD
2312077,2,EE 101,4,8.0,BB
2312077,2,EE 111,2,10.0,AA
2312077,2,HS 101,3,8.0,BB
2312077,2,HS 111,2,9.0,AB
2312077,2,MA 102,4,8.0,BB
2312077,2,ME 101,4,5.0,CD
2312077,2,PH 101,4,7.0,BC
2312077,2,PH 111,2,8.0,BB
2312078,2,CE 101,3,8.0,BB
2312078,2,EE 101,4,10.0,AA
2312078,2,EE 111,2,10.0,AA
2312078,2,HS 101,3,9.0,AB
2312078,2,HS 111,2,9.0,AB
2312078,2,MA 102,4,8.0,BB
2312078,2,ME 101,4,9.0,AB
2312078,2,PH 101,4,10.0,AA
2312078,2,PH 111,2,9.0,AB
2312079,2,CE 101,3,5.0,CD
2312079,2,EE 101,4,7.0,BC
2312079,2,EE 111,2,10.0,AA
2312079,2,HS 101,3,10.0,AA
2312079,2,HS 111,2,9.0,AB
2312079,2,MA 102,4,7.0,BC
2312079,2,ME 101,4,6.0,CC
2312079,2,PH 101,4,8.0,BB
2312079,2,PH 111,2,9.0,AB
2312080,2,CE 101,3,7.0,BC
2312080,2,EE 101,4,9.0,AB
2312080,2,EE 111,2,10.0,AA
2312080,2,HS 101,3,9.0,AB
2312080,2,HS 111,2,9.0,AB
2312080,2,MA 102,4,7.0,BC
2312080,2,ME 101,4,7.0,BC
2312080,2,PH 101,4,8.0,BB
2312080,2,PH 111,2,9.0,AB
2312081,2,CE 101,3,5.0,CD
2312081,2,EE 101,4,7.0,BC
2312081,2,EE 111,2,10.0,AA
2312081,2,HS 101,3,8.0,BB
2312081,2,HS 111,2,9.0,AB
2312081,2,MA 102,4,6.0,CC
2312081,2,ME 101,4,6.0,CC
2312081,2,PH 101,4,6.0,CC
2312081,2,PH 111,2,9.0,AB
2312082,2,CE 101,3,4.0,DD
2312082,2,EE 101,4,7.0,BC
2312082,2,EE 111,2,9.0,AB
2312082,2,HS 101,3,9.0,AB
2312082,2,HS 111,2,9.0,AB
2312082,2,MA 102,4,8.0,BB
2312082,2,ME 101,4,6.0,CC
2312082,2,PH 101,4,6.0,CC
2312082,2,PH 111,2,7.0,BC
2312083,2,CE 101,3,6.0,CC
2312083,2,EE 101,4,7.0,BC
2312083,2,EE 111,2,10.0,AA
2312083,2,HS 101,3,8.0,BB
2312083,2,HS 111,2,9.0,AB
2312083,2,MA 102,4,7.0,BC
2312083,2,ME 101,4,8.0,BB
2312083,2,PH 101,4,7.0,BC
2312083,2,PH 111,2,8.0,BB
2312084,2,CE 101,3,6.0,CC
2312084,2,EE 101,4,9.0,AB
2312084,2,EE 111,2,9.0,AB
2312084,2,HS 101,3,9.0,AB
2312084,2,HS 111,2,9.0,AB
2312084,2,MA 102,4,8.0,BB
2312084,2,ME 101,4,7.0,BC
2312084,2,PH 101,4,6.0,CC
2312084,2,PH 111,2,9.0,AB
2312085,2,CE 101,3,5.0,CD
2312085,2,EE 101,4,7.0,BC
2312085,2,EE 111,2,9.0,AB
2312085,2,HS 101,3,7.0,BC
2312085,2,HS 111,2,9.0,AB
2312085,2,MA 102,4,6.0,CC
2312085,2,ME 101,4,7.0,BC
2312085,2,PH 101,4,5.0,CD
2312085,2,PH 111,2,8.0,BB
2312086,2,CE 101,3,6.0,CC
2312086,2,EE 101,4,8.0,BB
2312086,2,EE 111,2,10.0,AA
2312086,2,HS 101,3,8.0,BB
2312086,2,HS 111,2,6.0,CC
2312086,2,MA 102,4,8.0,BB
2312086,2,ME 101,4,5.0,CD
2312086,2,PH 101,4,8.0,BB
2312086,2,PH 111,2,9.0,AB
2312087,2,CE 101,3,6.0,CC
2312087,2,EE 101,4,7.0,BC
2312087,2,EE 111,2,10.0,AA
2312087,2,HS 101,3,9.0,AB
2312087,2,HS 111,2,8.0,BB
2312087,2,MA 102,4,7.0,BC
2312087,2,ME 101,4,5.0,CD
2312087,2,PH 101,4,8.0,BB
2312087,2,PH 111,2,9.0,AB
2312088,2,CE 101,3,8.0,BB
2312088,2,EE 101,4,9.0,AB
2312088,2,EE 111,2,10.0,AA
2312088,2,HS 101,3,8.0,BB
2312088,2,HS 111,2,9.0,AB
2312088,2,MA 102,4,7.0,BC
2312088,2,ME 101,4,9.0,AB
2312088,2,PH 101,4,8.0,BB
2312088,2,PH 111,2,10.0,AA
2312089,2,CE 101,3,7.0,BC
2312089,2,EE 101,4,9.0,AB
2312089,2,EE 111,2,10.0,AA
2312089,2,HS 101,3,8.0,BB
2312089,2,HS 111,2,8.0,BB
2312089,2,MA 102,4,6.0,CC
2312089,2,ME 101,4,7.0,BC
2312089,2,PH 101,4,6.0,CC
2312089,2,PH 111,2,8.0,BB
2312090,2,CE 101,3,9.0,AB
2312090,2,EE 101,4,10.0,AA
2312090,2,EE 111,2,10.0,AA
2312090,2,HS 101,3,10.0,AA
2312090,2,HS 111,2,9.0,AB
2312090,2,MA 102,4,8.0,BB
2312090,2,ME 101,4,6.0,CC
2312090,2,PH 101,4,9.0,AB
2312090,2,PH 111,2,9.0,AB
2312091,2,CE 101,3,6.0,CC
2312091,2,EE 101,4,4.0,DD
2312091,2,EE 111,2,8.0,BB
2312091,2,HS 101,3,8.0,BB
2312091,2,HS 111,2,7.0,BC
2312091,2,MA 102,4,4.0,DD
2312091,2,ME 101,4,4.0,DD
2312091,2,PH 101,4,5.0,CD
2312091,2,PH 111,2,7.0,BC
2312092,2,CE 101,3,8.0,BB
2312092,2,EE 101,4,7.0,BC
2312092,2,EE 111,2,9.0,AB
2312092,2,HS 101,3,9.0,AB
2312092,2,HS 111,2,7.0,BC
2312092,2,MA 102,4,9.0,AB
2312092,2,ME 101,4,7.0,BC
2312092,2,PH 101,4,7.0,BC
2312092,2,PH 111,2,9.0,AB
2312093,2,CE 101,3,7.0,BC
2312093,2,EE 101,4,5.0,CD
2312093,2,EE 111,2,8.0,BB
2312093,2,HS 101,3,7.0,BC
2312093,2,HS 111,2,7.0,BC
2312093,2,MA 102,4,4.0,DD
2312093,2,ME 101,4,5.0,CD
2312093,2,PH 101,4,6.0,CC
2312093,2,PH 111,2,7.0,BC
2312094,2,CE 101,3,8.0,BB
2312094,2,EE 101,4,0.0,F
2312094,2,EE 111,2,8.0,BB
2312094,2,HS 101,3,8.0,BB
2312094,2,HS 111,2,7.0,BC
2312094,2,MA 102,4,0.0,F
2312094,2,ME 101,4,0.0,F
2312094,2,PH 101,4,0.0,F
2312094,2,PH 111,2,8.0,BB
2312095,2,CE 101,3,8.0,BB
2312095,2,EE 101,4,7.0,BC
2312095,2,EE 111,2,9.0,AB
2312095,2,HS 101,3,9.0,AB
2312095,2,HS 111,2,7.0,BC
2312095,2,MA 102,4,8.0,BB
2312095,2,ME 101,4,5.0,CD
2312095,2,PH 101,4,7.0,BC
2312095,2,PH 111,2,9.0,AB
2312096,2,CE 101,3,8.0,BB
2312096,2,EE 101,4,9.0,AB
2312096,2,EE 111,2,8.0,BB
2312096,2,HS 101,3,9.0,AB
2312096,2,HS 111,2,8.0,BB
2312096,2,MA 102,4,9.0,AB
2312096,2,ME 101,4,10.0,AA
2312096,2,PH 101,4,8.0,BB
2312096,2,PH 111,2,9.0,AB
2312097,2,CE 101,3,8.0,BB
2312097,2,EE 101,4,6.0,CC
2312097,2,EE 111,2,7.0,BC
2312097,2,HS 101,3,7.0,BC
2312097,2,HS 111,2,8.0,BB
2312097,2,MA 102,4,7.0,BC
2312097,2,ME 101,4,6.0,CC
2312097,2,PH 101,4,7.0,BC
2312097,2,PH 111,2,8.0,BB
2312098,2,CE 101,3,9.0,AB
2312098,2,EE 101,4,7.0,BC
2312098,2,EE 111,2,9.0,AB
2312098,2,HS 101,3,9.0,AB
2312098,2,HS 111,2,8.0,BB
2312098,2,MA 102,4,10.0,AA
2312098,2,ME 101,4,8.0,BB
2312098,2,PH 101,4,9.0,AB
2312098,2,PH 111,2,9.0,AB
2312099,2,CE 101,3,9.0,AB
2312099,2,EE 101,4,8.0,BB
2312099,2,EE 111,2,8.0,BB
2312099,2,HS 101,3,9.0,AB
2312099,2,HS 111,2,8.0,BB
2312099,2,MA 102,4,9.0,AB
2312099,2,ME 101,4,8.0,BB
2312099,2,PH 101,4,9.0,AB
2312099,2,PH 111,2,9.0,AB
2312100,2,CE 101,3,8.0,BB
2312100,2,EE 101,4,8.0,BB
2312100,2,EE 111,2,9.0,AB
2312100,2,HS 101,3,9.0,AB
2312100,2,HS 111,2,8.0,BB
2312100,2,MA 102,4,8.0,BB
2312100,2,ME 101,4,4.0,DD
2312100,2,PH 101,4,8.0,BB
2312100,2,PH 111,2,10.0,AA
2312101,2,CE 101,3,6.0,CC
2312101,2,EE 101,4,4.0,DD
2312101,2,EE 111,2,8.0,BB
2312101,2,HS 101,3,7.0,BC
2312101,2,HS 111,2,8.0,BB
2312101,2,MA 102,4,4.0,DD
2312101,2,ME 101,4,0.0,F
2312101,2,PH 101,4,4.0,DD
2312101,2,PH 111,2,7.0,BC
2312102,2,CE 101,3,6.0,CC
2312102,2,EE 101,4,5.0,CD
2312102,2,EE 111,2,9.0,AB
2312102,2,HS 101,3,9.0,AB
2312102,2,HS 111,2,8.0,BB
2312102,2,MA 102,4,6.0,CC
2312102,2,ME 101,4,5.0,CD
2312102,2,PH 101,4,6.0,CC
2312102,2,PH 111,2,6.0,CC
2312103,2,CE 101,3,8.0,BB
2312103,2,EE 101,4,7.0,BC
2312103,2,EE 111,2,9.0,AB
2312103,2,HS 101,3,9.0,AB
2312103,2,HS 111,2,8.0,BB
2312103,2,MA 102,4,9.0,AB
2312103,2,ME 101,4,8.0,BB
2312103,2,PH 101,4,8.0,BB
2312103,2,PH 111,2,9.0,AB
2312104,2,CE 101,3,5.0,CD
2312104,2,EE 101,4,5.0,CD
2312104,2,EE 111,2,8.0,BB
2312104,2,HS 101,3,7.0,BC
2312104,2,HS 111,2,8.0,BB
2312104,2,MA 102,4,4.0,DD
2312104,2,ME 101,4,0.0,F
2312104,2,PH 101,4,6.0,CC
2312104,2,PH 111,2,9.0,AB
2312105,2,CE 101,3,6.0,CC
2312105,2,EE 101,4,6.0,CC
2312105,2,EE 111,2,9.0,AB
2312105,2,HS 101,3,9.0,AB
2312105,2,HS 111,2,8.0,BB
2312105,2,MA 102,4,9.0,AB
2312105,2,ME 101,4,9.0,AB
2312105,2,PH 101,4,7.0,BC
2312105,2,PH 111,2,9.0,AB
2312106,2,CE 101,3,8.0,BB
2312106,2,EE 101,4,6.0,CC
2312106,2,EE 111,2,9.0,AB
2312106,2,HS 101,3,8.0,BB
2312106,2,HS 111,2,8.0,BB
2312106,2,MA 102,4,8.0,BB
2312106,2,ME 101,4,5.0,CD
2312106,2,PH 101,4,7.0,BC
2312106,2,PH 111,2,8.0,BB
2312107,2,CE 101,3,7.0,BC
2312107,2,EE 101,4,8.0,BB
2312107,2,EE 111,2,9.0,AB
2312107,2,HS 101,3,9.0,AB
2312107,2,HS 111,2,8.0,BB
2312107,2,MA 102,4,10.0,AA
2312107,2,ME 101,4,8.0,BB
2312107,2,PH 101,4,10.0,AA
2312107,2,PH 111,2,8.0,BB
2312108,2,CE 101,3,8.0,BB
2312108,2,EE 101,4,8.0,BB
2312108,2,EE 111,2,9.0,AB
2312108,2,HS 101,3,8.0,BB
2312108,2,HS 111,2,8.0,BB
2312108,2,MA 102,4,8.0,BB
2312108,2,ME 101,4,5.0,CD
2312108,2,PH 101,4,6.0,CC
2312108,2,PH 111,2,8.0,BB
2312109,2,CE 101,3,8.0,BB
2312109,2,EE 101,4,7.0,BC
2312109,2,EE 111,2,10.0,AA
2312109,2,HS 101,3,8.0,BB
2312109,2,HS 111,2,8.0,BB
2312109,2,MA 102,4,9.0,AB
2312109,2,ME 101,4,8.0,BB
2312109,2,PH 101,4,9.0,AB
2312109,2,PH 111,2,8.0,BB
2312110,2,CE 101,3,7.0,BC
2312110,2,EE 101,4,6.0,CC
2312110,2,EE 111,2,10.0,AA
2312110,2,HS 101,3,9.0,AB
2312110,2,HS 111,2,8.0,BB
2312110,2,MA 102,4,5.0,CD
2312110,2,ME 101,4,6.0,CC
2312110,2,PH 101,4,5.0,CD
2312110,2,PH 111,2,9.0,AB
2312111,2,CE 101,3,8.0,BB
2312111,2,EE 101,4,7.0,BC
2312111,2,EE 111,2,10.0,AA
2312111,2,HS 101,3,10.0,AA
2312111,2,HS 111,2,7.0,BC
2312111,2,MA 102,4,9.0,AB
2312111,2,ME 101,4,6.0,CC
2312111,2,PH 101,4,9.0,AB
2312111,2,PH 111,2,10.0,AA
2312112,2,CE 101,3,9.0,AB
2312112,2,EE 101,4,7.0,BC
2312112,2,EE 111,2,9.0,AB
2312112,2,HS 101,3,9.0,AB
2312112,2,HS 111,2,7.0,BC
2312112,2,MA 102,4,9.0,AB
2312112,2,ME 101,4,8.0,BB
2312112,2,PH 101,4,9.0,AB
2312112,2,PH 111,2,10.0,AA
2312113,2,CE 101,3,7.0,BC
2312113,2,EE 101,4,5.0,CD
2312113,2,EE 111,2,9.0,AB
2312113,2,HS 101,3,8.0,BB
2312113,2,HS 111,2,7.0,BC
2312113,2,MA 102,4,7.0,BC
2312113,2,ME 101,4,6.0,CC
2312113,2,PH 101,4,6.0,CC
2312113,2,PH 111,2,8.0,BB
2312114,2,CE 101,3,8.0,BB
2312114,2,EE 101,4,9.0,AB
2312114,2,EE 111,2,10.0,AA
2312114,2,HS 101,3,9.0,AB
2312114,2,HS 111,2,7.0,BC
2312114,2,MA 102,4,10.0,AA
2312114,2,ME 101,4,8.0,BB
2312114,2,PH 101,4,10.0,AA
2312114,2,PH 111,2,10.0,AA
2312115,2,CE 101,3,8.0,BB
2312115,2,EE 101,4,9.0,AB
2312115,2,EE 111,2,10.0,AA
2312115,2,HS 101,3,8.0,BB
2312115,2,HS 111,2,7.0,BC
2312115,2,MA 102,4,10.0,AA
2312115,2,ME 101,4,5.0,CD
2312115,2,PH 101,4,9.0,AB
2312115,2,PH 111,2,8.0,BB
2312116,2,CE 101,3,8.0,BB
2312116,2,EE 101,4,7.0,BC
2312116,2,EE 111,2,10.0,AA
2312116,2,HS 101,3,7.0,BC
2312116,2,HS 111,2,8.0,BB
2312116,2,MA 102,4,8.0,BB
2312116,2,ME 101,4,6.0,CC
2312116,2,PH 101,4,7.0,BC
2312116,2,PH 111,2,8.0,BB
2312117,2,CE 101,3,8.0,BB
2312117,2,EE 101,4,8.0,BB
2312117,2,EE 111,2,10.0,AA
2312117,2,HS 101,3,8.0,BB
2312117,2,HS 111,2,8.0,BB
2312117,2,MA 102,4,10.0,AA
2312117,2,ME 101,4,9.0,AB
